created,title,body
2009-12-30,"Trade Panel Rules for U.S. Steelmakers in Landmark Case (X, NUE)",A U.S. trade panel gave final approval Wednesday to duties ranging from about 10 to 16 percent on Chinese-made steel pipe. The U.S. International Trade Commission ruled 6-0 in favor of the duties set by the U.S. Commerce Department to offset Chinese Government Subsidies. The duties will help protect domestic steel producers like United States Steel (NYSE: X) and Nucor Corporation (NYSE: NUE) by stemming the flood of imports from China of subsidized steel. Shares of United States Steel and Nucor Corporation are trading higher today on the ruling.
2009-12-30,"Biggest Steel Case Before International Trade Commission (NUE, STLD)","According to the Wall Street Journal, U.S. steel-makers claimed that they have faced severe losses as a result of $2.8 billion of subsidized Chinese steel being dumped into the U.S. It is the biggest steel case ever to come before the International Trade Commission (ITC). If the ruling is in favor of the U.S. industry, the result is a likely imposition of duties on future imports of Chinese steel pipes and tubes used by energy companies. Some of the well known steel companies include Nucor Corporation (NYSE: NUE), Steel Dynamics Inc. (NASDAQ: STLD). Nucor and Steel Dynamics are eagerly waiting for ITC’s ruling."
2010-01-04,Nucor Collar Looks Like A Solid Trade,"With ISM manufacturing numbers surprising to the upside, steel stocks look very appealing. The volatility on Nucor Corp (NYSE: NUE) is close to a 12 month low at 31%, and a bet on higher prices can be accomplished with a 50-46 collar for zero cost. Currently the January 50 calls and the January 46 puts are trading close to 35 cents. There are 12 days to expiration, and NUE looks like it is technically breaking out to the upside. At the moment there does not seem to be a skew to either side, which places the puts and calls at parity. At worst, you are buying the stock at 46, if you purchase the call and sell the put."
2010-01-06,"Tim Seymour Likes NUE, AKS, ATI, TIE","CNBC Fast Money's Tim Seymour commented on the Goldman Sachs (NYSE: GS) upgrade of the steel sector and said that he likes Nucor Corporation (NYSE: NUE), AK Steel Holding Corporation (NYSE: AKS), Allegheny Technologies Incorporated (NYSE: ATI) and Titanium Metals Corporation (NYSE: TIE). Tim Seymour believes that Nucor (NUE) and AK Steel (AKS) are interesting because they underperformed big steel names like US Steel (NYSE: X). Allegheny (ATI) and Titanium Metals (TIE) are especially interesting to Tim Seymour because they started to show some movement. He also sees an increase in the production of stainless steel. Nucor (NUE) closed 3.01% higher and AK Steel (AKS) gained 5.06% today. Allegheny (ATI) jumped 2.43%, while spiked 7.62%."
2010-01-07,"Cramer Prefers GIS, PFE, T, MO, WM, MMM, KO, EMR, NUE For Dividends","According to Cramer, investing in bonds and certificates of deposit (COD), although low risk, will be an extremely bad decision, especially at a time when interest rates are at record lows. Jim prefers buying any of the following stocks to generate a good dividend income: General Mills (NYSE: GIS): The company has recently raised its per share dividend to $0.49 from $0.47 for the second time in 2009, indicating strength in GIS. Although GIS’ dividend yield of 2.8% may not seem impressive, steadily increasing payouts do look attractive. Pfizer (NYSE: PFE): Before PFE purchased Wyeth, Cramer was never impressed by the company enough to recommend it. However, he became PFE’s fan after the company disclosed that the deal helped save $4 billion in costs and enhanced its pipeline and product portfolio. With the recent hike in dividends from $0.16 to $0.18 a share, PFE’s yield now stands at 3.8%. Cramer also expects PFE to return a massive $46 billion to shareholders over the next five years. AT&T (NYSE: T): Cramer says that T is a big, safe telecommunication company that has high exposure to the rapid adoption of smartphones. T has recently raised its dividend to $0.42, which has raised its yield to 6.1%. Altria (NYSE: MO): When MO spun off Kraft Foods and Philip Morris International, Cramer labeled it as a “steady domestic tobacco company.” MO currently has a dividend yield of 6.8% and has returned up to 504% to shareholders over the past 20 years, if the investors have reinvested the dividends in the company. The point is that this return has been delivered even when the S&P 500 index has lost 25%. Waste Management (NYSE: WM): WM has strong market share of the waste removal/disposal and landfill facilities. As a result, WM has pricing power, which has come in handy during the recession. WM hiked its dividend on December 17, 2009, by 8.6%, increasing the yield to 3.8%. 3M (NYSE: MMM): According to Cramer, MMM is the “perfect proxy for any rebound in the market,”as it manufacturers diverse products, ranging from Post-It notes to glass computer screens, health-care products and scotch tape. Although MMM has a dividend yield of only 2.5%, it has been consistently raising it for more than half a century, the last hike being in February 2009. Cramer believes that another dividend hike is the offing. Emerson Electric (NYSE: EMR): EMR has an yield of 3.1%, following the increase in November 2009 for the 53rd consecutive year. Shareholders who have reinvested their payouts over the past decade have earned 89%, as compared to the 25% decline in the S&P 500. Cramer expects the company to announce the next dividend hike by early February 2010. Cramer also likes EMR for its global exposure. Nucor (NYSE: NUE): Under the leadership of CEO Dan DiMicco, NUE has hiked its annual dividend to $1.44 per share, raising the yield to 3.2%. This is despite the absence of the US stimulus spending on infrastructure and continued steel dumping from China. Cramer expects NUE to restore its special dividend this year, which is likely to boost its payout. Coca-Cola (NYSE: KO): Although KO has an yield of just 2.9%, the company has been raising its dividends for 47 consecutive years. Cramer expects KO to hike its dividend again when it declares its next payout in early 2010."
2010-01-11,"Metals Roundup: Markets Await Alcoa Numbers (CLF, NUE, MT, AA)","Analysts at Deutsche Bank have rated Cliffs (NYSE: CLF), Nucor (NYSE: NUE) and ArcelorMittal (NYSE: MT) as Top picks in a recent report on the metals sector. Iron ore prices have been rallying in recent times due to several steel price increases announced in China. Ferrous scrap prices have also risen to $65-$80 per ton. Alcoa (NYSE: AA) announced plans to lay off 235 employees in its Rigid Packaging division during 1Q while ArcelorMittal has announced that it will restart its third blast furnace at its Dunkirk facility in January. Alcoa is expected to announce its results on January 11th and Deutsche estimates 4Q09 normalized basic EPS of $0.07 with stronger aluminium prices being offset by higher energy costs."
2010-01-15,"Cramer Is Aggressive On UPL, Lackluster on Chinese Automotive Stocks","Despite the announcement of a new tax on TARP recipients, low retail sales and unemployment numbers and credit card defaults, markets have been moving up since March 2009. Jim Cramer, the host of the “Mad Money” show, declared that bears had been wrong all along and bulls have been proved right. Among the natural gas stocks, Cramer was excited about Ultra Petroleum (NYSE: UPL), which has lagged its peers Chesapeake (NYSE: CHK), Anadarko Petroleum (NYSE: APC) and Apache (NYSE: APA). Although UPL’s shares have moved up only 15% since August, Jim feels that they should excel, considering that natural gas account for 95% of the company’s reserves. Moreover, UPL’s share price does not reflect the purchase of an additional 80,000 acres of the valuable Marcellus shale in Pennsylvania and Appalachia. Meanwhile, the company’s production rose by 27% in Q3. Cramer believes it’s time to sell most of the Chinese automotive stocks, especially those of China Automotive Systems (NASDAQ: CAAS), Wonder Auto Technology (NASDAQ: WATG) and China Yuchai International (NYSE: CYD). Cramer says that having run up an average of 400% since 2008, Chinese auto stocks are caught in yet another bubble that might burst soon. According to Cramer, their US counterparts Lear (NYSE: LEA), Johnson Controls (NYSE: JCI) and Magna International (NYSE: MGA) have miles to go before they run out of steam. Cramer Loves MO, FLIR, NUE; Finds Hard To Appreciate MNKD, UNG, BCRX In his Mad Money Lightning Round, Jim Cramer asked investors to stay away from MannKind (NASDAQ: MNKD) and BioCryst Pharmaceuticals (NASDAQ: BCRX). He believes that there is too much hype around these stocks. His sentiments were the same for United States Natural Gas (NYSE: UNG), which was termed as “the most dangerous ETF out there” by Cramer. While MNKD’s shares have surged 16.52%, BCRX dipped 1.97%. UNG’s shares also slid 2.61% to $10.09. Jim was enthusiastic about the accelerated growth exhibited by Altria (NYSE: MO). He said that MO has a 6% yield, which is pretty good. Cramer also asked investors to hold on to FLIR Systems (NASDAQ: FLIR), as it is a domestic-security play. While MO’s shares rose by 0.69%, FLIR’s shares lost 0.06%. Jim cautioned investors to stay away from CKX (NASDAQ: CKXE) due to its volatility. Nucor (NYSE: NUE) is the best domestic steel manufacturer in the market and should definitely be bought, Cramer added. CKXE’s shares tumbled 3.79% and NUE’s stock lost 1.07%."
2010-01-15,"Cramer Loves MO, FLIR, NUE; Finds Hard To Appreciate MNKD, UNG, BCRX","In his Mad Money Lightning Round, Jim Cramer asked investors to stay away from MannKind (NASDAQ: MNKD) and BioCryst Pharmaceuticals (NASDAQ: BCRX). He believes that there is too much hype around these stocks. His sentiments were the same for United States Natural Gas (NYSE: UNG), which was termed “the most dangerous ETF out there” by Cramer. While MNKD’s shares have surged 16.52%, BCRX dipped 1.97%. UNG’s shares also slid 2.61% to $10.09. Jim was enthusiastic about the accelerated growth exhibited by Altria (NYSE: MO). He said that MO has a 6% yield, which is pretty good. Cramer also asked investors to hold on to FLIR Systems (NASDAQ: FLIR), as it is a domestic-security play. While MO’s shares rose by 0.69%, FLIR’s shares lost 0.06%. Jim cautioned investors to stay away from CKX (NASDAQ: CKXE) due to its volatility. Nucor (NYSE: NUE) is the best domestic steel manufacturer in the market and should definitely be bought, Cramer added. CKXE’s shares tumbled 3.79% and NUE’s stock lost 1.07%. Check more Trading Ideas"
2010-01-22,Goldman downgrades Metals and Steel sector from “attractive” to “neutral.”,"Goldman expects the Metals and Steel sector, consisting of Alcon (NYSE: ACL), US Steel (NYSE: X), AK Steel Holding (NYSE: AKS), Nucor (NYSE: NUE), Commercial Metal (NYSE: CMC), Olympic Steel (NASDAQ: ZEUS), Steel Dynamics (NASDAQ: STLD) and Worthington Industries (NYSE: WOR) to suffer due to the tightening of China's monetary policy. During the sector downgrade, Goldman downgraded Freeport McMoRan (NYSE: FCX) and removed US Steel (NYSE: X) from its Conviction Buy List. While WOR has lost 2.75%, STLD is down 1.62% and ZEUS has dropped by 2.01%. Meanwhile, CMC’s shares have fallen by 2.47% and ACL has moved up by 0.10%. More Analyst Ratings here"
2010-01-25,"AK Steel Posts Fourth Quarter Profit (AKS, X, NUE)","AK Steel (NYSE: AKS) posted a fourth quarter profit that exceeded Wall Street expectations. The company earned $39.8 million, or 36 cents per share, during the fourth quarter. The results included a $5.1 million charge related to a state tax law change in Pennsylvania. Revenues fell 9.5% year-over-year to $1.32 billion versus the $1.25 billion consensus estimate. The company expects first quarter shipments to approximate its fourth quarter levels. Management said it expects average selling prices to be higher by 4-5% over the fourth quarter. Shares of AK Steel are higher by 6.24% to $21.45 in early morning trading. Competitors United States Steel (NYSE: X) and Nucor (NYSE: NUE) are higher by 3.5% and 2.1%, respectively."
2010-01-26,"Mad Money Lightning Round: Jim Favors BAC, F, CTL, GOOG; Neutral on YHOO, HMC, X; Negative on ARLP","In his Mad Money Lightning Round, host Jim Cramer said that Bank of America (NYSE: BAC) is turning the corner and may survive, despite Obama’s proposals. BAC moved up 0.54% yesterday and has lost as much in pre-market trading. Cramer asks investors to refrain from investing in a steel company like United States Steel (NYSE: X) until there is news from Nucor (NYSE: NUE) later in the week. Meanwhile, when asked about Alliance Resource Partners (NASDAQ: ARLP), he tells investors to move out of coal. While X rose 2.24% and ARLP moved up 0.24%, NUE fell 0.14%. Although Cramer does not find Honda Motor (NYSE: HMC) a bad investment, he prefers Ford Motor (NYSE: F). While HMC lost 0.14%, F jumped 4.85%. On CenturyTel (NYSE: CTL), Jim comments that he loves companies that offer 8% yields and he would buy them in a jiffy. CTL gained 2.29% in yesterday’s trading. Although Jim is impressed with the performance of Yahoo! (NASDAQ: YHOO), he prefers Google (NASDAQ: GOOG). YHOO dropped 0.13% and GOOG lost 1.82%. Read more on Jim’s Views"
2010-01-27,United Steel (X) Loses Third of its Value in 5 Sessions as Reality Finally Trumps Perception,"United Steel (X), along with any number of names of late ... Capital One Financial (COF), Harley Davidson (HOG) come to mind but I am seeing many other examples... showcase why the stock market is such a difficult place to ply a trade. The latter two stocks were names I was attempting to short summer 2009 after the cursory bounce in March 2009. By summer they had run up substantially, were no longer oversold, and were (in my opinion) over inflated in valuation based on what I viewed was reality in the economy. But the stock market is about perception & the playbook . The playbook said a wonderful economic recovery was coming because after a large drop in the economy, must come a substantial rebound. Everyone in the ivory tower says so, the textbooks say so - thus it must be. The exact same rigid thinking that had Ben Bernanke and most major Wall Street strategists miss almost this entire disaster. I, on the other hand, believed this was a government morphine laced printing press recovery and while of course we could not continue down into the abyss at the rate we were going (otherwise there would be no economy at all within a few years), investors were well ahead of themselves in their belief system. The US has massive structural problems, and people are confusing the cyclical oversold bounce in the economy (mostly caused by never before seen levels government spending) with some sort of grand recovery or a return to good times. As if a multi decade debt binge was solved in 15 months... all it takes is a Federal Reserve willing to throw every saver in the country under a bus, and a few changes in accounting rules for the banks. Problem solved. So these stocks bounced, and ran... and ran... and ran... and ran. Steam rolling anyone with my belief system. It really didn't matter if I was right eventually about the economy and this misguided belief system by the all knowing market. You still get steamrolled. It is almost a negative to have too far of a timeline in the stock market - because perception is reality in the intermediate to near term. If (almost) everyone believes in something, they will buy in anticipation of it. [Part of the reason I am in awe of the commodity rally - which institutions have piled into due to (ex China) some wonderful recovery coming - that's what the playbook says to do!]. It really does not matter at the time what the eventual outcome is when we arrive to the destination - the journey is the thing. I warned about this last spring but the disassociation surpassed all my expecations. [April 3, 2009: The Current (and Coming) Disassociation Between Wall Street and Main Street] I vastly understated the power of a printing press gone wild. While only the journey mattered back then, the destination ('the new normal') is around the corner and all those who bought in anticipation of a return to old normal are being disappointed. The performance of United Steel (X) - down 1/3rd in just 5 sessions - showcases what happens when reality trumps perception. But that is of little help to all those who RIGHTLY said these green shoots were mostly myth, and certainly had little to do with organic* strength in the US. *ex-government (by the way, if you are insistent that the economy is just fine - this is a place to put your chips on X as its right at long term support - with a tight stop loss of course) Even many of the companies trouncing their earnings estimates are doing so by the same method - cost cutting (slashing workforce), getting any strength via overseas or simply playing the lower expectations and then beat them game. I am reading the exact same data points in earnings report after earnings report among the larger players - US demand bounced off year ago lows and we're looking forward to more recovery in 2010 but have yet to see it. Inventory restocking happening.. Asia is almost back to pre 2008 levels, but United States nowhere close While industry is rebuilding inventories, we are seeing a lack of end demand in the US consumer I feel like I am reading the exact same earnings report over... and over... and over - with of course a few exceptions. These CEOs sound like an army of zombies repeating the same quotes. Point #4 above is so important to me - businesses are rebuilding inventories but without your end demand you have nothing. Most of US consumer end demand - outside the top 5-10% of the economic pay scale - comes now from direct bribes by government - buy cars, buy houses, here's a rebate check, go shop! Capital One Financial's CEO on the (still extremeley) indebted US consumer: The lack of consumer demand for credit, across our businesses, is striking, said Capital One Chief Executive Richard Fairbank during the company's earnings call late on Thursday. Perhaps the ever blunt CEO of Nucor (NUE), United Steel's competitor summarized it best: The fact is, the market stinks ... no product group, no product type, no end market is anywhere near back to where it was two years ago. Raw material costs are putting pressure on everybody. Yet steel stocks have rocketed for months on end.... because every guy on Wall Street has the same playbook. As have stocks in any other cyclical sector. Bottom line, don't believe the hype that the market is efficient or a great forward looking mechanism. What was it looking forward at in March 2000? Or October 2007? (When markets were at all time highs) The only thing the market is great at in the near term is acting as a wonderful group psychology experiment. As long as the lemmings all run in one direction holding hands in their belief (waving their textbooks high in the air) it doesn't matter if the market is right or wrong. You will get run over if you bet against them in the near term. Their perception is all our reality. The only problem is you just never know when reality finally trumps perception or textbooks. Which is why this is one difficult game - logic means little much of the time - and I marvel at how many stocks I bet against last summer are now facing reality. Our problems were not solved in 15 months... we have a long path of deleveraging ahead. To believe otherwise is to believe in fairy tales. Or CNBC pundits. No positions"
2010-01-28,Cramer Says Steel Sector Stuck Between A Rock And A Hard Place,"In his chat with Dan DiMicco, the CEO of Nucor (NYSE: NUE), Cramer said he liked NUE for its 3.4% dividend yield and had recommended it at $46. Although the stock is down 8% since then, investors have made a killing over the long-term, with ROE over the past ten years coming at 241% or 297% if they reinvested the dividend. Within the same period, the S&P 500 index has shrunk by 24%. Cramer said that the steel business seems to be stuck between a rock and a hard place, even as steel prices rise around the world, after the Chinese have put brakes on their economy. According to DiMicco, the recovery might be gradual, with the employment picture looking bleak and the Obama administration failing to create enough jobs in America. Cramer added that Obama’s role has become even more critical after the Chinese have taken steps to decelerate their overheated economy. Read more about Jim Cramer"
2010-01-28,"Mad Money Lightning Round: Jim All Out For NFLX, CHK, BWS, MT","In his “Mad Money Lightning Round, host Jim Cramer said that Netflix (NASDAQ: NFLX) has had a terrific quarter and it is going to go higher. Whosoever is bearish about the stock does not know about streaming video. NFLX was up 2.04% to close at $50.97. In after hours trading, NFLX soared 17.15% to $59.71. Jim gives a double thumbs up to Chesapeake Energy (NYSE: CHK), which he thinks is performing well. For Brown Shoe (NYSE: BWS), he says that it is historically undervalued and offers a terrific buy. CHK’s shares lost 2.26% to close at $25.93, while, BWS’s shares inched up 0.08% to close at $12.87. Jim was not ecstatic about Johnson & Johnson (NYSE: JNJ) and said that he prefers other companies in this sector. JNJ still went up 1.04% to close at $63.44. When asked about Mittal Steel (NYSE: MT), Jim said that he would prefer Nucor (NYSE: NUE) to MT. NUE is an impressive company that offers great dividend. Although MT lost 0.27% yesterday to gain 0.79% in pre-market trading, NUE’s shares dipped 2.23% to close at $42.59. Read more about Jim Cramer"
2010-02-09,Mad Money: Cramer Says Semiconductor Stocks Back In Reckoning,"Jim told viewers of his Mad Money show that semiconductor stocks are back in reckoning after being trapped for a decade by the prevailing business cycles. He believes that analysts have failed to notice that both cyclical and secular growth trends are now turning in favor of the semis. After going through the conference calls of dozens of semiconductor stocks, he came to the conclusion that their impressive earnings were not simply the result of a recovery in the global economy. The long-term secular boom in digital gadgets, ranging from cell phones to e-book readers and from smart electric power to smarter cars, is also playing a key role in the semiconductor companies delivering blowout earnings. Jim believes that investors could have foreseen the impressive earnings beat at toymaker Hasbro (NYSE: HAS) if they had taken the company’s recent 25% dividend hike seriously. Cramer had recommended the stock on July 19 and since then the stock has moved up 38%. HAS jumped 12.69% in yesterday’s trading. While comparing HAS with Mattel (NYSE: MAT), Cramer said that although MAT is not in the league of HAS, it still is a good company. MAT lost 0.20% in yesterday’s trade. On being asked by a viewer, Jim said that he continues to believe in Apple (NASDAQ: AAPL). However, considering Google’s (NASDAQ: GOOG) issues with the Chinese government, he lowered his target price for GOOG. AAPL gained 0.47% in pre-market trading, while GOOG fell 0.22%. When asked about Atmel (NASDAQ: ATML), Cramer expressed his preference for rival Skyworks Solutions (NASDAQ: SWKS). While ATML’s shares declined 0.42% in after hours, SWKS’ gained 0.22% in yesterday’s trading. Cramer continued to maintain his preference for Nucor (NYSE: NUE) in the steel industry. NUE fell 2.20% in yesterday’s trade."
2010-02-22,"Commercial Metals Flying On Takeover Rumors (CMC, NUE)",CNBC reported in its real time flash that Commercial Metals (NYSE: CMC) is up over 10.27% on significant volume. Commercial Metals is reported to be number one on the Russell 1000. The volume is more than its current 10 day average. Even the call to put ratio is huge at 20 to 1 as of right now. Matt Nesto reported that clearly investors are looking for upside in this material company. He also stated that Nucor (NYSE: NUE) might be interested in this company. The report ended by stating that BlackRock (NYSE: BLK) is the number one shareholder for Commercial Metals.
2010-02-22,Pete Najarian Is Watching CMC,"CNBC Fast Money's Pete Najarian spotted an interesting options activity in Commercial Metals Company (NYSE: CMC). There is a rumor on the market that Nucor Corporation (NYSE: NUE) could buy Commercial Metals Company (NYSE: CMC). Pete Najarian believes that if something is going to happen with Commercial Metals Company (CMC), it is going to happen in the next two to three weeks. CMC spiked 8.88% today and Nucor (NUE) dropped 1.56%."
2010-03-15,"Mad Money's Lightning Round: ORCL, FRPT, LLL, SO, FE, CSE, BAC, X, NUE ","CNBC Mad Money's Jim Cramer thinks that it would be wise to sell Force Protection, Inc. (NASDAQ: FRPT) and buy L-3 Communications Holdings, Inc. (NYSE: LLL). Force Protection (FRPT) fell 1.37% today, and L-3 Communications (LLL) added 0.13%. Oracle (NASDAQ: ORCL) will go to $30 thinks Cramer. He believes that a purchase of Sun Microsystems was a fantastic move because they are going to dominate cloud computing together. Oracle (ORCL) added 0.32% today, and closed at $25.28. Cramer thinks that FirstEnergy (NYSE: FE) is the stock investors should own. He recommended to a viewer to sell The Southern Company (NYSE: SO) and buy FirstEnergy (FE). He thinks that FE has a better yield and Southern company (SO) is to dependent on coal. SO gained 1.17% today and FE added 0.61%. Jim Cramer sees too much risk in CapitalSource, Inc. (NYSE: CSE), and prefers Bank of America Corporation (NYSE: BAC) instead. In the steel sector Cramer likes Nucor Corporation (NYSE: NUE) better than US Steel (NYSE: X). Nucor (NUE) fell 0.35% today, and US Steel (X) slipped 1.16%."
2010-03-19,"Automotive Aftermarket Sector Update (NUE, CPRT, LKQX, KAR)","Analysts Anthony F. Cristello, Allen M. Hatzimanolis and B. Gregory Oliff Jr. at BB&T Capital Markets have released a report on the Automotive Aftermarket sector. In their report, the analysts mention that prices for crushed auto bodies have moved significantly higher in recent months. Prices have increased from $168 per ton in December to $197 per ton in January. The current price is at $212 per ton, according to the report. Analysts, citing commentary from Nucor Corporation (NYSE: NUE) CEO, Dan DiMicco, say that there has been continuous increase in scrap metal purchases from China, Turkey and Taiwan due to strong end demand. Analysts also believe that with spot prices for iron ore higher than contract rates, it is likely that large steelmakers will continue to add to their scrap metal inventories. Analysts expect scrap prices to go further up due to strong demand and tight supply. Among the companies in the sector, analysts are bullish about Copart, Inc. (NASDAQ: CPRT), LKQ Corporation (NASDAQ: LKQX) and KAR Auction Services Inc. (NYSE: KAR). All three companies are rated Buy by analysts at BB&T Capital Markets."
