created,title,body
2010-09-02,"Huge Move Coming In The SPDR Gold Trust ETF (GLD, GDX)","There is a very large move coming in the SPDR Gold Trust ETF (NYSE: GLD). It looks like this move will occur Friday September 3, 2010 right near the USA government employment report.(...)Read the rest of Huge Move Coming In The SPDR Gold Trust ETF (GLD, GDX) Copyright 2010 ETFDAILYNEWS.COM The copying, republication or redistribution of [...] Related posts:Comparing The SPDR Gold Trust (GLD) With The iShares COMEX Gold Trust (IAU) The SPDR Gold ETF (GLD) Looks Ready For A Big Move SPDR Gold Trust (GLD) Sees Biggest One Day Outflows Since 2008"
2010-09-11,SPDR Gold Trust ETF Seasonals Versus Chart Structure (NYSE:GLD),"The gold price and the SPDR Gold Trust ETF (NYSE: GLD) continues to be situated in a potentially pivotal position from both an intermediate term and long term basis.(...)Read the rest of SPDR Gold Trust ETF Seasonals Versus Chart Structure (NYSE: GLD) Copyright 2010 ETFDAILYNEWS.COM The copying, republication or redistribution of ETFDailyNews Content, including by framing or similar [...] Related posts:Huge Move Coming In The SPDR Gold Trust ETF (GLD, GDX) Comparing The SPDR Gold Trust (GLD) With The iShares COMEX Gold Trust (IAU) Levels To Watch As The SPDR Gold ETF Tumbles (NYSE: GLD)"
2010-09-16,iShares Changes Name Of iShares COMEX Gold Trust (IAU),"Did you notice? Yesterday iShares changed the name of their iShares COMEX Gold Trust (NYSE: IAU), to a newer, sleeker, iShares Gold Trust (NYSE: IAU). From what we can see nothing has changed within the fund besides its name. IAU touts itself as the first US-listed gold ETF to be fully(...)Read the rest of iShares Changes Name [...] Related posts:Comparing The SPDR Gold Trust (GLD) With The iShares COMEX Gold Trust (IAU) SPDR Gold Trust (GLD) Sees Biggest One Day Outflows Since 2008 Barclays Has No Plans To Scale Back Its iShares Precious Metals Exchange-Traded Products (ETPs)"
2010-09-19,"September 20, 2010: Fantasy Football and Your Income  Portfolio","Is there a potential Bill Gross or Sir John Templeton who consistently assembles the winning fantasy football team? Effective portfolio selection and constructing the moving parts of a fantasy football team utilize similar concepts. The list below illustrates the premise.1. Admit you are probably not the most astute member of the league. You probably aren't. Warren Buffett is fond of saying if you are playing poker and ... don't know who the patsy is, it's you. A well prepared investor knows that there are many investors who know more about any given acquisition at any time, given the advanced information gathering techniques available. Play to win, but don't get cocky. 2. Be prepared in advance for acquisition. Have a plan. You should know your risk tolerance and begin to implement a strategy to suit your long term needs.In fantasy football roster assimilation, one does not chose a tight end, kicker and an aged running back with the first few selections to form a core holding. The core holding for stability is a quarterback. For most investors a portfolio of relatively stable, diversified low cost income etf's should be at the center of one's portfolio. Other, more speculative securities may be added to provide zest for your planned acquisitions to fill out the portfolio. 3. Acquire proven quality with your first picks. Don't speculate at this stage. You need Drew Brees, not Seneca Wallace. At this time, Vanguard's Short Term Corporate Bond ETF (BSV), Templeton's Global Income Fund (GIM) and PIMCO's Short Term Maturity Strategy ETF (MINT) fit the bill. 4. Create a balanced roster. Don't overload in one yield field. Drew Brees alone won't guarantee your fantasy football team a victory, nor will government bonds do likewise for your portfolio. You need a productive running back, wide receiver, tight end, kicker, defensive unit and a flexible bench. Weak or under-represented income sectors will cause you to under perform. Solid picks in this category are IShare's U.S. Preferred Stock Index ETF (PFF), Powershare's Commodity Index Tracking ETF (DBC),Barclay's Capital Convertible Securities ETF (CWB), Barclay's Capital Aggregate Short/Intermediate Bond ETF (LAG),IShare's Emerging Market Debt ETF (EMB) and for your defense, the Permanent Portfolio Fund (PRPFX). In a previous column, I outlined a do-it-yourself permanent portfolio fund using etf's that will likely mimic PRPFX. Gold alone as a hedge is best purchased through IShare's Gold ETF (IAU).5. Work hardest to find overlooked acquisitions. Sweat the details. Some of my finest fantasy picks and securities have been chosen by digging through details to discover overlooked gems. Arian Foster and Wes Cooley come to mind. High yields can be achieved through disciplined acquisition of preferred stocks, especially structured preferreds. My criteria for selecting these 6.75-8% gems is a multi-step process: investment grade, decent trading volume, yield is compelling (you will regularly find mispriced preferreds as the computer model fast traders generally don't appear to hit them hard), buy below the call price and sell when the stock price is 5% or greater over the call. An example is Deutsche Bank Capital Trust II (DXB). I also like preferred securities that play a nice dividend plus have inflation protection over and above TIPS, such as Prudential Financial, Inc. Preferred (PFK).6. Always look to upgrade your roster. Don't hesitate to jettison a weak performer, but don't churn your roster. When an acquisition goes down due to injury or poor performance, dump it. Why hold into a Ryan Grant or Sidney Rice, hoping against hope they return from an injury? Why hold significant positions in long duration bonds or solely in U.S. Dollars just to tweak yield when the present economic climate begs for future inflation to pay off our trillions of dollars in debt with cheap dollars? Explore select Master Limited Partnership's individually, not bundled into an etf at this time.7. Be gracious in victory. Learn from your defeats. While winning with well-chosen acquisitions provide a measure of wealth (monetary, ego or both), defeat - losing with your best laid strategy - offers an opportunity to learn and better prepare for the next round of opportunities. 8. Luck does play a part in success. Remember that the more prepared you are, the luckier you get."
2010-10-05,ETF Stats for September 2010: Vanguard Not Content With Third Place,"New ETF creation activity picked up in September as 27 new products came on the market. New arrivals consisted of 25 ETFs and two ETNs. Vanguard was singularly responsible for the majority of new listings, launching 16 new ETFs in two separate waves. Particularly noteworthy about the Vanguard launches is the fact that all 16 ETFs follow the same indexes as existing ETFs from iShares and SPDRs. In all 16 cases Vanguard chose to differentiate itself on price and brand. Vanguard is not content with its current position of being the third largest ETF supplier. Six ETFs were delisted during in September, leaving the net increase for the month at 21. The number of currently listed products stands at 1,067 (959 ETFs and 108 ETNs) as of September 30. A total of 173 products have been launched year-to-date and 31 have closed for a net increase of 142. Six additional closures for October have already been announced, and more new listings are a sure bet. Trading picked up in September following the normally slow month of August. Average trading activity came in at $60.9 billion per day, up about 1% over August. Since there was one less trading day in September, the small daily increase did not carry over into the monthly stats where total ETP dollar volume declined -3.5% to $1.28 trillion. The number of ETFs in the Billion Dollar Club, averaging more than $1 billion in daily trading activity, remained at eight again this month. Products averaging more than $100 million per day came in at 64, a slight increase from August. At the other extreme, the number of products on ETF Deathwatch decreased by four to 149. Two of the new ETF introductions were actively-managed, pushing the selection of actively-managed ETFs currently on the market to 29. One of the new “passively-indexed” products, Barclays ETN+ S&P VEQTOR ETN (VQT), pushes the envelope on indexing by incorporating daily reconstitution that can alter 100% of the holdings in a single day. Assets in ETFs and ETNs increased +10.6% for the month and now sit at $900.9 billion, a +13.9% increase for the year-to-date period. September 2010 Month End ETFs ETNs Total Currently Listed U.S. 959 108 1,067 Listed as of 12/31/2009 836 89 925 New Introductions for Month 25 2 27 Delistings/Closures for Month 6 0 6 Net Change for Month +19 +2 +21 New Introductions YTD 154 19 173 Delistings/Closures YTD 31 0 31 Net Change YTD +123 +19 +142 Actively-Managed (qty) 29 0 29 Assets Under Mgmt ($ billion) $888.4 $12.5 $900.9 % Change in Assets +10.5% +12.6% +10.6% Monthly $ Volume ($ billion) $1,265 $13.6 $1,278 % Change in Monthly $ Volume -3.4% -13.4% -3.5% Avg Daily $ Volume > $1 Billion 8 0 8 Avg Daily $ Volume > $100 Million 63 1 64 Avg Daily $ Volume > $10 Million 196 8 204 On Deathwatch 113 36 149 % on Deathwatch 11.8% 33.3% 14.0% Data sources: AUM from National Stock Exchange, individual security price and volume from Norgate Premium Data, fund counts and all other information compiled by Invest With An Edge. New products launched in September (in chronological order): Barclays ETN+ S&P VEQTOR ETN (VQT) (VQT: S&P 500 With A Volatility Hedge) iShares MSCI New Zealand Investable Market Index Fund (ENZL) (Finally, an ETF for New Zealand: ENZL) Vanguard S&P 500 ETF (VOO) (Vanguard Declares War in Fight for Broad Market ETF Supremacy) Vanguard S&P 500 Growth ETF (VOOG) Vanguard S&P 500 Value ETF (VOOV) Vanguard S&P Mid-Cap 400 ETF (IVOO) Vanguard S&P Mid-Cap 400 Growth ETF (IVOG) Vanguard S&P Mid-Cap 400 Value ETF (IVOV) Vanguard S&P Small-Cap 600 ETF (VIOO) Vanguard S&P Small-Cap 600 Growth ETF (VIOG) Vanguard S&P Small-Cap 600 Value ETF (VIOV) Emerging Global Shares Dow Jones Emerging Markets Consumer Titans Index Fund (ECON) (ECON: Targeting Emerging Market Consumers) SPDR S&P Global Natural Resources ETF (GNR) (GNR: SPDR S&P Global Natural Resources ETF Launched) PIMCO Build America Bond Strategy Fund (BABZ) (PIMCO Introduces BABs and Corporate Bond ETFs) PIMCO Investment Grade Corporate Bond Index Fund (CORP) Vanguard Russell 1000 ETF (VONE) (Vanguard Launches Second Assault on iShares) Vanguard Russell 1000 Growth ETF (VONG) Vanguard Russell 1000 Value ETF (VONV) Vanguard Russell 2000 ETF (VTWO) Vanguard Russell 2000 Growth ETF (VTWG) Vanguard Russell 2000 Value ETF (VTWV) Vanguard Russell 3000 ETF (VTHR) WisdomTree Dreyfus Commodity Currency Fund (CCX) (CCX: New Actively-Managed Commodity Currency ETF) iShares MSCI Brazil Small Cap Index Fund (EWZS) (EWZS: New Brazil Small Cap ETF from iShares) iShares MSCI China Small Cap Index Fund (ECNS) (ECNS: New China Small Cap ETF from iShares) iShares MSCI Philippines Investable Market Index Fund (EPHE) (EPHE: The First Philippines ETF Arrives) UBS E-TRACS AG 1x Monthly Short MLP ETN (MLPS) (First Inverse MLP Product Hits The Market: MLPS) Product closures/delistings in September: Claymore/Beacon Global Exchanges, Brokers & Asset Managers Index ETF (former ticker EXB) (Claymore Closing Four ETFs: EXB, ROB, CRO, and IRO) Claymore/Robb Report Global Luxury Index ETF (former ticker ROB) Claymore/Zacks Country Rotation ETF (former ticker CRO) Claymore/Zacks Dividend Rotation ETF (former ticker IRO) Geary OOK, Inc. (former ticker OOK) (OOK and TXF Noncompliant with NYSE Arca Listing Standards) Geary TXF Large Companies ETF (former ticker TXF) Product changes in September: ESG Shares North American Sustainability Index Fund changed its name to Pax MSCI North America ESG Index ETF (NASI) 9/1/10 iShares FTSE KLD 400 Social Index Fund changed its name to iShares MSCI KLD Social Index Fund (DSI) 9/1/10 iShares FTSE KLD Select Social Index Fund changed its name to iShares MSCI USA ESG Select Social Index Fund (KLD) 9/1/10 iShares COMEX Gold Trust changed its name to iShares Gold Trust (IAU) 9/15/10 EGShares DJ Emerging Markets Titans Composite (EEG) had 2:1 spilt 9/16/10 EGShares DJ Emerging Markets Energy Titans (EEO) had 2:1 spilt 9/16/10 EGShares DJ Emerging Markets Financial Titans (EFN) had 2:1 spilt 9/16/10 EGShares DJ Emerging Markets Metals & Mining Titans (EMT) had 3:1 spilt 9/16/10 Direxion changed “10-Year” to “7-10 Year” on its 3x ETFs (TYD and TYO) 9/17/10 Direxion changed “30-Year” to “20+ Year” on its 3x ETFs (TMF and TMV) 9/17/10 32 Claymore ETFs became Guggenheim ETFs (list of 32 funds rebranded as Guggenheim ETFs) on 9/27/10 Barclays ETN+ Inverse S&P 500 VIX Short-Term Futures ETN (XXV) changed name to iPath Inverse S&P 500 VIX Short-Term Futures ETN (XXV) (article) 9/28/10 Announced Product Changes for October: 10/05/10 will be the last day of trading for Old Mutual GlobalShares (GSW, GSR, GSZ, GSO, and GSD) 10/15/10 iShares S&P North American Technology-Semiconductors Index Fund (IGW) will change its name and ticker symbol to iShares PHLX SOX Semiconductor Sector Index Fund (SOXX). The underlying index will also change. 10/19/10 will be the last day of trading for JETS Dow Jones Islamic Market International Index Fund (JVS) Previous monthly ETF statistics reports are available here. Disclosure covering writer, editor, publisher, and affiliates: No positions in any of the securities mentioned. No positions in any of the companies or ETF sponsors mentioned. No income, revenue, or other compensation (either directly or indirectly) received from, or on behalf of, any of the companies or ETF sponsors mentioned."
2010-10-08,ETF Rivalries To Watch,"With the amount of exchange traded products available to U.S. investors pushing 1,100 (ETFs and ETNs combined) there are of course plenty of “me too” funds or ETFs from different issuers that basically do the same thing. That presents the possibility of some interesting ETF rivalries. Moving beyond the obvious, such as the iShares MSCI Emerging Markets Index Fund (NYSE: EEM) vs. the Vanguard Emerging Markets Stock ETF (NYSE: VWO) or virtually any of Vanguard's lower-cost offerings that challenge select sector SPDRs and a variety of other iShares funds, there are some other some other ETF rivalries that may be brewing. No, this isn't the Lakers/Celtics or Yankees/Red Sox, but here's an interesting list of potential ETF rivalries. iShares Comex Gold Trust (NYSE: IAU) vs. SPDR Gold Shares (NYSE: GLD): iShares recently split IAU and cut its expense ratio in an effort to mount a challenge to the throne held by GLD in the world of physical gold ETFs. IAU already had decent volume, so this could be a match-up to watch. Market Vectors Brazil Small-Cap ETF (NYSE: BRF) vs. iShares MSCI Brazil Small-Cap Index Fund (NYSE: EWZS): EWZS is the new kid on this block and had better come up with something nifty to challenge BRF because BRF just went over $1 billion in assets and both funds have the same expense ratio, 0.65%. iShares MSCI China Small Cap Index Fund (NYSE: ECNS) vs. Guggenheim China SmallCap ETF (NYSE: HAO): ECNS has the lower expense ratio, but HAO is the original China small-cap play. Oddly enough, ECNS debuted at a price well above HAO's, almost rendering the difference in expense ratios a moot point. If the expense ratio becomes an issue, Guggenheim could just lower HAO's if the firm sees assets leaving in favor of ECNS. Market Vectors Poland ETF (NYSE: PLND) vs. iShares MSCI Poland Investable Market Index Fund (NYSE: EPOL): PLND was the first, but EPOL might already be asserting itself as the winner here with better volume and a great yield of over 6%. Market Vectors Indonesia ETF (NYSE: IDX) vs. iShares MSCI Indonesia Investable Market Index Fund (NYSE: EIDO): EIDO faces a problem: A lot of investors think there's only Indonesia-specific ETF on the market and they think it's IDX. Actually, EIDO has decent volume and trades for almost $60 less than IDX, so it could make some more inroads against the more established Market Vectors offering. iShares MSCI Philippines Investable Market Index Fund (NYSE: EPHE) vs. Global X's proposed Philippines ETF: This rivalry is based on the assumption that Global X will make good on plans to bring a Philippines-specific ETF to market. Global X has proven adept at introducing successful new funds and at attracting investor inflows, so if the issuer makes the Philippines ETF happen, we could be in for an interesting battle here. ETFS Physical Silver Shares (NYSE:SIVR) vs. iShares Silver Trust (NYSE: SLV): Yes, there are two ETFs backed by physical silver. SLV is the volume king here, but SIVR has an expense ratio of 0.3% compared to 0.5% for SLV. That's enough to make SIVR worth a look for the investor looking for silver exposure."
2010-10-12,Goldman's Golden Gold Forecast Should Benefit These ETFs,"Gold and its seemingly never-ending run to new heights got another boost on Monday with Goldman Sachs (NYSE: GS) saying the yellow metal could be trading as high as $1,650 an ounce in a year. Goldman added that gold could see $1,400 an ounce in three months and $1,525 an ounce in six months and recommended buying Comex December 2011 gold futures and January 2011 Nymex platinum. For those that opt not to play the futures market, the platinum play is the ETFS Physical Platinum Shares (NYSE: PPLT). Backed by physical platinum, PPLT and its cousin, the ETFS Physical Palladium Shares (NYSE: PALL) have become trendy picks to play a rebound in global auto demand. As for gold, if you're looking beyond the usual suspects like the SPDR Gold Shares (NYSE: GLD) and the iShares COMEX Gold Trust (NYSE: IAU), the ProShares Ultra Gold ETF (NYSE: UGL) is a fine way to leverage your returns on gold's ascent. For whatever reason, the PowerShares DB Gold ETF (NYSE: DGL) rarely makes it into the gold ETF conversation, but don't ignore this fund. DGL tracks a rules-based index composed of futures contracts on gold and is intended to reflect the performance of gold. It goes without saying gold miners benefit from high gold prices, so be sure to be involved with either the Market Vectors Gold Miners ETF (NYSE: GDX) or the Market Vectors Junior Gold Miners ETF (NYSE: GDXJ). Silver is the derivative play of choice, though it wasn't mentioned in the Goldman report. The Market Vectors Silver Miners ETF (NYSE: SIL) is the way to go on that front."
2010-10-14,Out-of-Control Gold Meets Leveraged ETN and ETF Products ,"Gold exchange-traded funds (ETFs) and exchange-traded notes (ETNs) have become the new fad for 401k plans and individual investors. Folks have been flocking to the key gold ETFs via SPDR Gold Trust (NYSE: GLD), Market Vectors Gold Miners ETF (NYSE: GDX), iShares COMEX Gold Trust (NYSE: IAU) and even the ETFS Physical Swiss Gold Shares (NYSE: SGOL). In fact, the SPDR Gold Trust would be one of the top five or six central government banks in the world if measured solely in gold holdings. Anytime you get a hot market, as we can see now with gold, you can bet more investment vehicles pop up to capitalize on the fad. Enter leveraged gold ETFs and ETNs, which add another layer to playing the gold market right now. Two of the most obvious and liquid note-funds from the same family that take on leverage in the directional gold trades are the PowerShares DB Gold Double Long ETN (NYSE: DGP) and PowerShares DB Gold Double Short ETN (NYSE: DZZ). Continue reading the article."
2010-10-27,Dollar Up Equals…. 10/27/10,"The last few posts we've referenced a dead cat bounce in the US dollar and how it will affect other markets. Have you listened? Conflicting figures in today's' inventory report as a large build in Crude was canceled out by a large draw in RBOB. The 20 day MA in December at $82.50 should act as resistance as our target remains $77/78. December and January natural gas was able to gain for the third consecutive session today. A bottom may be in the making as we've advised clients willing to stay with the trade to have light bullish exposure in December and January contracts. Indices appear that they will close lower but we will need to see a settlement below the 20 day MA; today's low before BEARS grab the steering wheel. A breach of 10970 in the Dow and 1065 in the S&P should bring lower trade. Clients are advised to purchase December bear put spreads. Again today cocoa was unable to hold onto its gains with prices now back below the 50 day MA. Cotton traded down limit and has traded up or down limit several times in recent dealing. This Wild West action is not for me or my clients. We do feel in the weeks to come there will be a time to gain bearish exposure but for now hold off. We've started pricing our bearish plays in March coffee for clients…stay tuned. The action looks lower in Treasuries and we've advised clients to gain bearish exposure; our targets are 127'00 in 30-yr bonds and 124'00 in 10-yr notes. On a trade down to the 20 day MA in live cattle we would look to re-establish longs for clients. We will likely be re-establishing longs in February lean hogs from lower levels as well…stay tuned. December gold challenged the trend line closing down 1% today. The 20 day MA continues to cap rallies at $1342. Our downside target remains $1250/1270. A failed rally in silver with December lower by 1% BUT until we get a settlement below the 20 day MA at $23.30 shorts are grasping at straws. That being said some or our aggressive clients are positioned short expecting a trade closer to $21. Larger clients were advised to start scaling into longs in 11′ corn while smaller and more conservative clients should hold onto the hope of buying a dip in either corn or soybeans ahead of the USDA report. The US dollar was higher by .55% today poised for a breakout to 80/81…only my opinion. We advised clients to short other crosses and have light exposure in bearish positions in the Yen and Loonie with clients. Risk Disclosure: The risk of loss in trading commodity futures and options can be substantial. Past performance is no guarantee of future trading results. MB Wealth Corp. is not responsible and does not endorse anything outside of the content of this article authored by Matthew Bradbard; President of MB Wealth. Benzinga recommends that you look at iShares COMEX Gold TrustiShares COMEX Gold Trust (NYSE: IAU). The IAU is an ETF that tracks gold prices. Today, the iShares COMEX Gold Trust was down 1.07%"
2010-11-01,Monday Randoms,"First up is an interesting quote from the Asia Trader column in Barron's;Kazakhstan plans to list a dozen of its mining and oil companies over the next two years on various Asian bourses, raising billions of dollars, says Kairat Kelimbetov, CEO of the Kazakh sovereign wealth fund, Samruk-Kazyna. We want to list our companies in Asia rather than London or New York because our market is China, says Kelimbetov.Kazakhstan and I would also say Mongolia have the potential to be very interesting investment destinations. They each have vast resources and many obstacles but both should become increasingly important to the world economic order.Who knows whether the logic for seeking listings in Asia is the best thing for Kazakhstan--given the amount of investment capital in the US that I think will be looking to deploy into new countries it seems shortsighted--but it is not difficult to imagine that Asia will be more important fundamentally to Kazakhstan. I take this as a world getting flatter sort of comment. To the extent the world is getting flatter in this regard I take it as a tie in to US based investors gaining access to more and more parts of the world as time goes on.Barry Ritholtz posted some recent comments from Felix Zulauf as follows;He suggests a portfolio that is 20% in gold (he accurately predicted in 2009 that gold would hit $1,300 this year); 30% to 40% in mostly emerging-market equities; and the rest in three-year government bonds, denominated in such currencies as the Singapore dollar and the Swiss franc.Other than the Sing dollar this is pretty easy to replicate with ETFs. I am aware of three gold bullion ETFs; iShares Gold Trust (IAU), ETFS Gold Trust (SGOL) and SPDR Gold Trust (GLD) which we own for clients. The Sprott Gold Trust is more of closed end fund.In terms of the equity exposure he prefers, that term is useless but there are obviously many country funds that would tie in thematically to what he has in mind along with other specialized funds from GlobalX and Emerging Global Shares to name a couple.Anyone looking to go heavy into country funds needs to be cognizant of the sector make ups of these funds. Funds covering places like Egypt, Poland and Singapore are very heavy in financial stocks while something like the iShares Peru Fund is very heavy in materials and other funds still are reasonably balanced like the iShares New Zealand Fund (ENZL). A combo of different types of funds can certainly get it done allowing for covering a lot of geographic ground, embedding different fundamental attributes and subtler things like managing volatility...all made even easier using a common stock to two as well.As for debt from Singapore and Switzerland I continue to believe that this will be possible soon. We have already seen filings for regional bond funds and from there the funds should get narrower.Every year around Halloween my wife and I endure something truly scary. It happens every year and even though we are pretty sure it is coming it scares the hell out of us anyway. Of course I am talking about our annual renewal notice for our health insurance. This year was a particularly aggressive price hike of 25%. Last year we upped our deductible to $7000 so that our premium would go down by about $9. This year we could up it to $10,000 to have it drop $8 per month or pay an extra $59 per month to have the same deductible.This price hike is on the high side compared to past years but not the highest single one year increase. I'm sure there is a reasonable explanation for the huge increase and while thankfully the $59 increase is not a hardship, in the seven years I've been with this company we gone from $200 per month with a microscopic deductible to $275 and a big deductible. Where will it be in seven more years? We have no debt to service so we can withstand whatever might come but this will obviously not be true for a lot of people.I have no societal solution here but it raises an important financial and retirement planning issues as increases in premium costs seems to be totally unpredictable far more so than various taxes we all pay, utility bills we all pay and any debt that people have. The only other thing I can think of that is an ongoing expense of sorts that is very difficult to plan for would be the various one-offs that come every month like new tires, unexpected dental events, vet bills, house repairs and so on. This is yet another reason why retirement planning is very complicated. The best answer I can come up with is save more and live below your means. If world markets go up a lot in the next 15 years, or whatever time frame you care about, then your portfolio should go up a lot too but if world markets do not go up a lot then saving and spending become even more important."
2010-11-01,Muted start to a New Month 11/1/10,"With prices settling back above the 20 day MA for the first time in two weeks, Crude oil may trade up to the recent highs about 2.0-2.5% from today's close. This rally should be short lived as we expect a trade back to $77/78 before a run to $90 late this year. Natural gas failed at the 50 day MA and reversed trading down just over 5% as of this post. Clients that trailed their stop loss orders were taken out a profit. We will be looking to re-enter longs in the coming sessions in both futures and options with clients, most likely from lower levels. A reversal in the stock indices should have the equity markets closing flat in today's session. Expect fireworks this week but as we've voiced in previous sessions a close below the 20 day MA should find more selling. Those levels come in at 11020 in the Dow and 1170 in the S&P. Aggressive clients that agree with the trade are advised to purchase December ES put options. Cocoa continued its slide lower closing under the 50 day MA on its way to our target at 2600/2650. Cotton closed up limit today gaining 3.19%. Coffee rolled over giving back most of its gains from last Friday losing 2.83% today. We will likely have some bearish trade recommendations in the days to come…stay tuned. We will be looking to gain bearish exposure in the Treasury complex (30-yr bonds & 10-yr notes) this week but for now we're holding off until Wednesday's FOMC meeting. Aggressive clients were advised to start scaling into longs in '11 live cattle contracts today. We advised the purchase of February futures and selling $1.02 calls 1:1 against the futures. Flip a coin in metals this week with too many unanswered questions we anticipate a large move but do not have a feel in which direction. We advise waiting until next week to establish any fresh position. There is much talk of a short squeeze that could lead to $30 silver in the coming weeks but we're not buying in just yet. The sentiment is extremely bullish but unless a position is already established like gold we hold off until next week. If today proves to be an interim top in grains buy this dip ahead of the USDA report. If corn was to fill the gap in the chart from two weeks ago prices would retrace just over 8% and in soybeans it would represent a retracement of just over 6%. We're still expecting a dead cat bounce in the dollar lifting prices to 80/81 in the coming weeks. The Yen looks like it has the farthest to fall but it would take a settlement below the 20 day MA at 1.2265 for us to add to out clients December put position. Continue to sell rallies in the Swiss franc as .9750 is our target. Risk Disclosure: The risk of loss in trading commodity futures and options can be substantial. Past performance is no guarantee of future trading results. MB Wealth Corp. is not responsible and does not endorse anything outside of the content of this article authored by Matthew Bradbard; President of MB Wealth. Benzinga recommends that you look at iShares COMEX Gold TrustiShares COMEX Gold Trust (NYSE: IAU). The IAU is an ETF that tracks gold prices. Today, the iShares COMEX Gold Trust was down 0.53%."
2010-11-18,Top 5 Reasons Gold Prices Move,"Gold prices broke to new record highs last week as the Fed loosened monetary policy, but then corrected $100. There are many reasons why gold makes big price moves."
2010-11-21,Dion's Weekly ETF Blog Wrap,Find out what Don Dion was blogging about this past week on RealMoney.
2010-11-22,5 Sleazy Gold Coin Scams,Here are five of the most damaging gold coin scams and what you can do to protect yourself.
2010-12-03,Gold and Silver Spike After Job Report,"This morning spot gold and silver are both reacting positive after the government job report. The U.S. Dollar Index declined by 0.69 cents to $79.60 and this will often help to inflate the precious metals which are now considered a true form of currency. There is also chatter of a possible QE-3 by the Federal Reserve Bank and this action would only keep the U.S. Dollar Index down. Therefore, all precious metals would benefit from higher cash reserves. The iShares Silver Trust(NYSE: SLV) is trading higher by 0.30 cents to $28.34 this morning. The SPDR gold shares are trading higher by $1.36 to $135.56. The iShares Comex Gold Trust(NYSE: IAU) is trading higher by 0.14 cents in the pre-market to $13.68. Should the U.S. Dollar Index decline and the European Union continue to have trouble gold and silver can trade higher."
2010-12-07,November ETF Scoreboard,Here were the major gainers and losers in November.
2010-12-09,BlackRock Announces Further Refinement To iShares Gold Trust (IAU),"BlackRock, Inc. (NYSE: BLK) today announced that the iShares Exchange Traded Funds (ETFs) business, the world's largest ETF manager, has completed the final stage of planned refinements(...)Read the rest of BlackRock Announces Further Refinement To iShares Gold Trust (IAU) Copyright 2010 ETFDAILYNEWS.COM The copying, republication or redistribution of ETFDailyNews Content, including by framing or similar means, is expressly prohibited without the prior written consent of ETFDailyNews."
2010-12-14,Bullish Debate On ETFs (IAU),"Deborah Fur, BlackRock managing director and Bob Holderith, EGShares founder, joined CNBC this morning to answer questions about ETFs versus mutual funds, and discuss the advantages of Indexing versus(...)Read the rest of Bullish Debate On ETFs (IAU) Copyright 2010 ETFDAILYNEWS.COM The copying, republication or redistribution of ETFDailyNews Content, including by framing or similar means, is expressly prohibited without the prior written consent of ETFDailyNews."
2010-12-14,"Shares Outstanding Of The iShares Gold Trust ETF Rose 27 million Shares Yesterday (IAU, GLD)","Shares outstanding of the “iShares Gold Trust ETF” (NYSE: IAU) Rose 27 million Shares Yesterday. This jump equated to a(...)Read the rest of Shares Outstanding Of The iShares Gold Trust ETF Rose 27 million Shares Yesterday (IAU, GLD) Copyright 2010 ETFDAILYNEWS.COM The copying, republication or redistribution of ETFDailyNews Content, including by framing or similar means, is expressly prohibited without the prior written consent of ETFDailyNews."
2010-12-15,ETF Gift Ideas for the Holidays,Dion provides some ETF picks that should be added to your holiday wish list.
2010-12-15,Gold Prices Suffer Selloff,Gold prices Wednesday were down double digits as investors took profits and as the U.S. dollar strengthened.
2010-12-20,Gold Prices Up as Investors Seek Safety,Gold prices were rallying Monday as investors bought gold as protection against escalating tenstions between North and South Korea.
2010-12-30,Five Predictions for the ETF Industry,"Expect controversy in gold funds, a comeback of leveraged funds, and more."
2010-12-30,Back to the Past For a Perfect Portfolio,"Looking back on 2010, what investment portfolio would you craft knowing now what you didn't then?"
2011-01-06,ETF Scoreboard for 2010,Here are the winners and losers among ETFs last year.
2011-01-10,How to Invest in Gold,Read these quick and dirty tips on how to invest in gold before you put your money in this precious metal.
2011-01-13,New Gold ETF Set for Launch on NYSE,ETF Securities unveils a new gold ETF that will make its market debut on the New York Stock Exchange on Friday.
2011-01-13,3 Stocks George Soros Is Buying,Here's a look at three stocks Soros and his team are bullish on to start 2011.
