created,title,body
2011-07-13,Top 4 NYSE Stocks In General Building Materials Industry With The Highest Operating Margin,Below are the top general building materials stocks on the NYSE in terms of operating margin. The trailing-twelve-month operating margin at LSB Industries Inc (NYSE: LXU) is 13.04%. LXU's PEG ratio is 1.27. The trailing-twelve-month operating margin at Valspar Corporation (The) (NYSE: VAL) is 11.08%. VAL's ROE for the same period is 14.05%. The trailing-twelve-month operating margin at Martin Marietta Materials Inc (NYSE: MLM) is 10.96%. MLM's revenue for the same period is $1.80 billion. The trailing-twelve-month operating margin at MDU Resources Group Inc (NYSE: MDU) is 10.21%. MDU's revenue for the same period is $3.98 billion.
2011-08-03,Stocks to Watch for Wednesday 8/03/2011: Fresh 52 Week Highs and Lows,"Stocks trading at or near 52-week highs and lows provide excellent trading opportunities, as volatility tends to increase at such levels and exit/entry points become more clearly defined. The following stocks hit new 52-week highs in Monday's trading session (listed from highest total volume to lowest – minimum 100k average daily volume): 1) SPDR Gold Trust (NYSE: GLD): Shares of SPDR Gold hit a 52-week high of $161.62 in Tuesday's trading session. The stock closed at $161.52. The year-to-date performance of SPDR Gold has been a gain of 16%. 2) iShares Gold Trust (NYSE: IAU): Shares of iShares Gold hit a 52-week high of $16.20 in Tuesday's trading session. The stock closed at $16.19. The year-to-date performance of iShares Gold has been a gain of 16%. 3) SM Energy (NYSE: SM): Shares of SM hit a 52-week high of $85.55 in Tuesday's trading session. The stock closed at $82.83. The year-to-date performance of SM Energy has been a gain of 41%. 4) Akorn (NASDAQ: AKRX): Shares of Akorn hit a 52-week high of $8.20 in Tuesday's trading session. The stock closed at $7.67. The year-to-date performance of Akorn has been a gain of 26%. 5) iShares Barclays TIPS Bond Fund (NYSE: TIP): Shares of iShares Barclays TIPS Bond Fund hit a 52-week high of $114.77 in Tuesday's trading session. The stock closed at $114.65. The year-to-date performance of iShares Barclays TIPS Bond Fund has been a gain of 11%. 6) Royal Gold (NASDAQ: RGLD): Shares of Royal Gold hit a 52-week high of $68.10 in Tuesday's trading session. The stock closed at $67.71. The year-to-date performance of Royal Gold has been a gain of 25%. 7) RTI Biologics (NASDAQ: RTIX): Shares of RTI hit a 52-week high of $3.51 in Tuesday's trading session. The stock closed at $3.45. The year-to-date performance of RTI Biologics has been a gain of 29%. 8) Liquidity Services (NASDAQ: LQDT): Shares of Liquidity Services hit a 52-week high of $28.09 in Tuesday's trading session. The stock closed at $27.49. The year-to-date performance of Liquidity Services has been a gain of 96%. The following stocks hit new 52-week lows in Tuesday's trading session (listed from highest total volume to lowest – minimum 100k average daily volume): 1) Itau Unibanco Holding (NYSE: ITUB): Shares of Itau Unibanco hit a 52-week low of $18.76 in Tuesday's trading session. The stock closed at $18.95. The year-to-date performance of Itau has been a loss of 20%. 2) Yahoo! (NASDAQ: YHOO): Shares of Yahoo! hit a 52-week low of $12.75 in Tuesday's trading session. The stock closed at $12.76. The year-to-date performance of Yahoo! has been a loss of 23%. 3) AMR Corp. (NYSE: AMR): Shares of AMR hit a 52-week low of $3.83 in Tuesday's trading session. The stock closed at $3.85. The year-to-date performance of AMR has been a loss of 51%. 4) Cemex, S.A.B. (NYSE: CX): Shares of Cemex hit a 52-week low of $6.32 in Tuesday's trading session. The stock closed at $6.33. The year-to-date performance of Cemex has been a loss of 38%. 5) Corning Inc. (NYSE: GLW): Shares of Corning hit a 52-week low of $15.11 in Tuesday's trading session. The stock closed at $15.13. The year-to-date performance of Corning has been a loss of 21%. 6) General Motors (NYSE: GM): Shares of General Motors hit a 52-week low of $27.02 in Tuesday's trading session. The stock closed at $27.05. The year-to-date performance of General Motors has been a loss of 27%. 7) DryShips (NASDAQ: DRYS): Shares of DryShips hit a 52-week low of $3.52 in Tuesday's trading session. The stock closed at $3.55. The year-to-date performance of DryShips has been a loss of 35%. 8) Teva Pharmaceutical Industries (NASDAQ: TEVA): Shares of Teva hit a 52-week low of $41.90 in Tuesday's trading session. The stock closed at 442.06. The year-to-date performance of Teva has been a loss of 19%. 9) Research In Motion (NASDAQ: RIMM): Shares of Research In Motion hit a 52-week low of $24.10 in Tuesday's trading session. The stock closed at $24.15. The year-to-date performance of RIMM has been a loss of 58%. 10) Juniper Networks (NYSE: JNPR): Shares of Juniper Networks hit a 52-week low of $22.75 in Tuesday's trading session. The stock closed at $22.76. The year-to-date performance of Juniper has been a loss of 38%. 11) US Airways (NYSE: LCC): Shares of US Airways hit a 52-week low of $5.51 in Tuesday's trading session. The stock closed at $5.52. The year-to-date performance of US Airways has been a loss of 45%. 12) Southwest Airlines (NYSE: LUV): Shares of Southwest hit a 52-week low of $9.36 in Tuesday's trading session. The stock closed at $9.39. The year-to-date performance of Southwest has been a loss of 28%. 13) AK Steel Holding (NYSE: AKS): Shares of AK Steel hit a 52-week low of $11.08 in Tuesday's trading session. The stock closed at $11.09. The year-to-date performance of AK Steel has been a loss of 32%. 14) United States Steel (NYSE: X): Shares of US Steel hit a 52-week low of $37.80 in Tuesday's trading session. The stock closed at $37.80. The year-to-date performance of United States Steel has been a loss of 35%. 15) Tellabs (NASDAQ: TLAB): Shares of Tellabs hit a 52-week low of $3.85 in Tuesday's trading session. The stock closed at $3.86. The year-to-date performance of Tellabs has been a loss of 43%. 16) Meritor (NYSE: MTOR): Shares of Meritor hit a 52-week low of $11.05 in Tuesday's trading session. The stock closed at $11.30. The year-to-date performance of Meritor has been a loss of 45%. 17) Janus Capital (NYSE: JNS): Shares of Janus Capital hit a 52-week low of $7.95 in Tuesday's trading session. The stock closed at $7.96. The year-to-date performance of Janus has been a loss of 38%. 18) Gerdau S.A. (NYSE: GGB): Shares of Gerdau hit a 52-week low of $8.70 in Tuesday's trading session. The stock closed at $8.70. The year-to-date performance of Gerdau has been a loss of 37%. 19) MEMC Electronic Materials (NYSE: WFR): Shares of MEMC hit a 52-week low of $7.01 in Tuesday's trading session. The stock closed at $7.02. The year-to-date performance of MEMC has been a loss of 38%. 20) Waste Management (NYSE: WM): Shares of Waste Management hit a 52-week low of $30.64 in Tuesday's trading session. The stock closed at $30.66. The year-to-date performance of Waste Management has been a loss of 17%. 21) Akamai Technologies (NASDAQ: AKAM): Shares of Akamai hit a 52-week low of $22.93 in Tuesday's trading session. The stock closed at $23.03. The year-to-date performance of Akamai has been a loss of 51%. 22) Marriot International (NYSE: MAR): Shares of Marriot hit a 52-week low of $30.43 in Tuesday's trading session. The stock closed at $30.46. The year-to-date performance of Marriot has been a loss of 26%. 23) JetBlue Airways (NASDAQ: JBLU): Shares of JetBlue hit a 52-week low of $4.40 in Tuesday's trading session. The stock closed at $4.40. The year-to-date performance of JetBlue Airways has been a loss of 33%. 24) Human Genome Sciences (NASDAQ: HGSI): Shares of Human Genome Sciences hit a 52-week low of $18.84 in Tuesday's trading session. The stock closed at $18.90. The year-to-date performance of Human Genome has been a loss of 21%. 25) Lloyds Banking Group (NYSE: LYG): Shares of Lloyds Banking hit a 52-week low of $2.51 in Tuesday's trading session. The stock closed at $2.55. The year-to-date performance of Lloyds has been a loss of 38%. 26) PMC (NASDAQ: PMCS): Shares of PMC hit a 52-week low of $6.77 in Tuesday's trading session. The stock closed at $6.77. The year-to-date performance of PMC has been a loss of 21%. 27) Companhia Siderurgica Nacional (NYSE: SID): Shares of Companhia Siderurgica Nacional hit a 52-week low of $10.02 in Tuesday's trading session. The stock closed at $10.03. The year-to-date performance of Companhia Siderurgica Nacional has been a loss of 37%. 28) Hudson City Bancorp (NASDAQ: HCBK): Shares of Hudson City hit a 52-week low of $7.83 in Tuesday's trading session. The stock closed at $7.83. The year-to-date performance of Hudson City Bancorp has been a loss of 38%. 29) Oshkosh (NYSE: OSK): Shares of Oshkosh hit a 52-week low of $23.67 in Tuesday's trading session. The stock closed at $23.80. The year-to-date performance of Oshkosh has been a loss of 32%. 30) KB Home (NYSE: KBH): Shares of KB Home hit a 52-week low of $8.00 in Tuesday's trading session. The stock closed at $8.01. The year-to-date performance of KB Home has been a loss of 40%. 31) First Horizon National (NYSE: FHN): Shares of First Horizon hit a 52-week low of $8.66 in Tuesday's trading session. The stock closed at $8.69. The year-to-date performance of First Horizon National has been a loss of 26%. 32) Vulcan Materials (NYSE: VMC): Shares of Vulcan hit a 52-week low of $31.44 in Tuesday's trading session. The stock closed at $31.44. The year-to-date performance of Vulcan Materials has been a loss of 28%. 33) Comerica Inc. (NYSE: CMA): Shares of Comerica hit a 52-week low of $30.70 in Tuesday's trading session. The stock closed at $30.75. The year-to-date performance of Comerica has been a loss of 27%. 34) Frontline (NYSE: FRO): Shares of Frontline hit a 52-week low of $9.69 in Tuesday's trading session. The stock closed at $9.82. The year-to-date performance of Frontline has been a loss of 61%. 35) Avon Products (NYSE: AVP): Shares of Avon Products hit a 52-week low of $25.10 in Tuesday's trading session. The stock closed at $25.11. The year-to-date performance of Avon has been a loss of 12%. 36) Central European Distribution (NASDAQ: CEDC): Shares of Central European Distribution hit a 52-week low of $8.48 in Tuesday's trading session. The stock closed at $8.79. The year-to-date performance of CEDC has been a loss of 62%. 37) Owens-Illinois (NYSE: OI): Shares of Owens-Illinois hit a 52-week low of $21.92 in Tuesday's trading session. The stock closed at $21.92. The year-to-date performance of Owens-Illinois has been a loss of 29%. 38) Swift Transportation (NYSE: SWFT): Shares of Swift Transportation hit a 52-week low of $9.86 in Tuesday's trading session. The stock closed at $9.92. The year-to-date performance of Swift has been a loss of 21%. 39) Fibria Celulose S.A. (NYSE: FBR): Shares of Fibria hit a 52-week low of $10.92 in Tuesday's trading session. The stock closed at $10.94. The year-to-date performance of Fibria has been a loss of 30%. 40) Logitech International S.A. (NASDAQ: LOGI): Shares of Logitech hit a 52-week low of $9.07 in Tuesday's trading session. The stock closed at $9.13. The year-to-date performance of Logitech has been a loss of 51%. 41) Amedisys (NASDAQ: AMED): Shares of Amedisys hit a 52-week low of $20.05 in Tuesday's trading session. The stock closed at $22.60. The year-to-date performance of Amedisys has been a loss of 34%. 42) STEC, Inc. (NASDAQ: STEC): Shares of STEC hit a 52-week low of $9.46 in Tuesday's trading session. The stock closed at $9.46. The year-to-date performance of STEC has been a loss of 46%. 43) Qiagen N.V. (NASDAQ: QGEN): Shares of Qiagen hit a 52-week low of $16.26 in Tuesday's trading session. The stock closed at $16.31. The year-to-date performance of Qiagen has been a loss of 17%. 44) A123 Systems (NASDAQ: AONE): Shares of A123 hit a 52-week low of $4.45 in Tuesday's trading session. The stock closed at $4.45. The year-to-date performance of A123 has been a loss of 53%. 45) Computer Sciences (NYSE: CSC): Shares of Computer Sciences hit a 52-week low of $33.60 in Tuesday's trading session. The stock closed at 34.00. The year-to-date performance of Computer Sciences has been a loss of 31%. 46) Pacific Gas & Electric Co. (NYSE: PCG): Shares of Pacific Gas & Electric hit a 52-week low of $40.22 in Tuesday's trading session. The stock closed at $40.23. The year-to-date performance of Pacific Gas & Electric has been a loss of 14%. 47) Old Republic International (NYSE: ORI): Shares of Old Republic hit a 52-week low of $10.08 in Tuesday's trading session. The stock closed at $10.13. The year-to-date performance of Old Republic has been a loss of 24%. 48) Whirlpool (NYSE: WHR): Shares of Whirlpool hit a 52-week low of $65.08 in Tuesday's trading session. The stock closed at $65.13. The year-to-date performance of Whirlpool has been a loss of 26%. 49) Hospira (NYSE: HSP): Shares of Hospira hit a 52-week low of $47.77 in Tuesday's trading session. The stock closed at $47.82. The year-to-date performance of Hospira has been a loss of 14%. 50) Aeropostale (NYSE: ARO): Shares of Aeropostale hit a 52-week low of $16.04 in Tuesday's trading session. The stock closed at $16.07. The year-to-date performance of Aeropostale has been a loss of 35%. 51) Collective Brands (NYSE: PSS): Shares of Collective Brands hit a 52-week low of $11.05 in Tuesday's trading session. The stock closed at $11.07. The year-to-date performance of Collective Brands has been a loss of 48%. 52) Hasbro (NASDAQ: HAS): Shares of Hasbro hit a 52-week low of $37.86 in Tuesday's trading session. The stock closed at $37.86. The year-to-date performance of Hasbro has been a loss of 18%. 53) USG Corp. (NYSE: USG): Shares of USG hit a 52-week low of $10.52 in Tuesday's trading session. The stock closed at $10.54. The year-to-date performance of USG has been a loss of 37%. 54) Beazer Homes USA (NYSE: BZH): Shares of Beazer Homes hit a 52-week low of $2.63 in Tuesday's trading session. The stock closed at $2.63. The year-to-date performance of Beazer Homes has been a loss of 51%. 55) Geron Corp. (NASDAQ: GERN): Shares of Geron hit a 52-week low of $3.41 in Tuesday's trading session. The stock closed at $3.41. The year-to-date performance of Geron has been a loss of 34%. 56) Overseas Shipholding Group (NYSE: OSG): Shares of Overseas Shipholding hit a 52-week low of $20.48 in Tuesday's trading session. The stock closed at $21.60. The year-to-date performance of Overseas Shipholding has been a loss of 37%. 57) Corporate Office Properties Trust (NYSE: OFC): Shares of Corporate Office Properties Trust hit a 52-week low of $28.71 in Tuesday's trading session. The stock closed at $28.84. The year-to-date performance of Corporate Office Properties has been a loss of 15%. 58) Harris Corp. (NYSE: HRS): Shares of Harris hit a 52-week low of $37.98 in Tuesday's trading session. The stock closed at $37.98. The year-to-date performance of Harris has been a loss of 15%. 59) AU Optronics (NYSE: AUO): Shares of AU Optronics hit a 52-week low of $5.19 in Tuesday's trading session. The stock closed at $5.21. The year-to-date performance of AU has been a loss of 49%. 60) RealD Inc. (NYSE: RLD): Shares of RealD hit a 52-week low of $13.27 in Tuesday's trading session. The stock closed at $13.57. The year-to-date performance of RealD has been a loss of 48%. 61) American Superconductor Corp. (NASDAQ: AMSC): Shares of American Superconductor hit a 52-week low of $6.60 in Tuesday's trading session. The stock closed at $6.62. The year-to-date performance of American Superconductor has been a loss of 86%. 62) Auxilium Pharmaceuticals (NASDAQ: AUXL): Shares of Auxilium hit a 52-week low of $16.51 in Tuesday's trading session. The stock closed at $16.60. The year-to-date performance of Auxilium has been a loss of 21%. 63) SIGA Technologies (NASDAQ: SIGA): Shares of SIGA hit a 52-week low of $6.43 in Tuesday's trading session. The stock closed at $6.70. The year-to-date performance of SIGA Technologies has been a loss of 52%. 64) Lamar Advertising (NASDAQ: LAMR): Shares of Lamar Advertising hit a 52-week low of $24.45 in Tuesday's trading session. The stock closed at $24.46. The year-to-date performance of Lamar Advertising has been a loss of 39%. 65) Thomson Reuters Corp. (NYSE: TRI): Shares of Thomson Reuters hit a 52-week low of $33.31 in Tuesday's trading session. The stock closed at $33.31. The year-to-date performance of Thomson Reuters has been a loss of 9%. 66) AOL (NYSE: AOL): Shares of AOL hit a 52-week low of $16.34 in Tuesday's trading session. The stock closed at $16.35. The year-to-date performance of AOL has been a loss of 31%. 67) Ruby Tuesday (NYSE: RT): Shares of Ruby Tuesday hit a 52-week low of $8.70 in Tuesday's trading session. The stock closed at $8.70. The year-to-date performance of Ruby Tuesday has been a loss of 33%. 68) Motricity (NASDAQ: MOTR): Shares of Motricity hit a 52-week low of $5.57 in Tuesday's trading session. The stock closed at $5.57. The year-to-date performance of Motricity has been a loss of 70%. 69) Martin Marietta Materials (NYSE: MLM): Shares of Martin Marietta hit a 52-week low of $69.87 in Tuesday's trading session. The stock closed at $69.98. The year-to-date performance of Martin Marietta Materials has been a loss of 24%. 70) PHH Corp. (NYSE: PHH): Shares of PHH hit a 52-week low of $18.21 in Tuesday's trading session. The stock closed at $18.21. The year-to-date performance of PHH has been a loss of 21%. 71) Avery Dennison (NYSE: AVY): Shares of Avery Dennison hit a 52-week low of $30.11 in Tuesday's trading session. The stock closed at $30.11. The year-to-date performance of Avery Dennison has been a loss of 28%. 72) Valassis Communications (NYSE: VCI): Shares of Valassis hit a 52-week low of $25.27 in Tuesday's trading session. The stock closed at $25.27. The year-to-date performance of Valassis has been a loss of 22%. 73) Venoco (NYSE: VQ): Shares of Venoco hit a 52-week low of $11.52 in Tuesday's trading session. The stock closed at $11.85. The year-to-date performance of Venoco has been a loss of 36%. 74) Applied Micro Circuits (NASDAQ: AMCC): Shares of Applied Micro hit a 52-week low of $5.79 in Tuesday's trading session. The stock closed at $5.79. The year-to-date performance of Applied Micro has been a loss of 46%. 75) Ryland Group (NYSE: RYL): Shares of Ryland hit a 52-week low of $13.79 in Tuesday's trading session. The stock closed at $13.79. The year-to-date performance of Ryland Group has been a loss of 19%. 76) Diana Shipping (NYSE: DSX): Shares of Diana hit a 52-week low of $9.27 in Tuesday's trading session. The stock closed at $9.27. The year-to-date performance of Diana Shipping has been a loss of 20%. 77) support.com (NASDAQ: SPRT): Shares of support.com hit a 52-week low of $3.13 in Tuesday's trading session. The stock closed at $3.15. The year-to-date performance of support.com has been a loss of 51%. 78) Healthcare Realty Trust (NYSE: HR): Shares of Healthcare Realty hit a 52-week low of $18.18 in Tuesday's trading session. The stock closed at $18.21. The year-to-date performance of Healthcare Realty Trust has been a loss of 12%. 79) Veolia Environment S.A. (NYSE: VE): Shares of Veolia hit a 52-week low of $20.69 in Tuesday's trading session. The stock closed at $20.69. The year-to-date performance of Veolia has been a loss of 25%. 80) Oclaro (NASDAQ: OCLR): Shares of Oclaro hit a 52-week low of $4.60 in Tuesday's trading session. The stock closed at $4.64. The year-to-date performance of Oclaro has been a loss of 65%. 81) VCA Antech (NASDAQ: WOOF): Shares of VCA Antech hit a 52-week low of $18.56 in Tuesday's trading session. The stock closed at $18.60. The year-to-date performance of VCA has been a loss of 20%. 82) Gentiva Health Services (NASDAQ: GTIV): Shares of Gentiva hit a 52-week low of $13.51 in Tuesday's trading session. The stock closed at $13.59. The year-to-date performance of Gentiva has been a loss of 49%. 83) Navios Maritime Holdings (NYSE: NM): Shares of Navios hit a 52-week low of $3.98 in Tuesday's trading session. The stock closed at $4.00. The year-to-date performance of Navios has been a loss of 22%. 84) Hawaiian Holdings (NASDAQ: HA): Shares of Hawaiian Holdings hit a 52-week low of $4.49 in Tuesday's trading session. The stock closed at $4.50. The year-to-date performance of Hawaiian Holdings has been a loss of 43%. 85) Eagle Bulk Shipping (NASDAQ: EGLE): Shares of Eagle Bulk hit a 52-week low of $2.17 in Tuesday's trading session. The stock closed at $2.17. The year-to-date performance of Eagle Bulk has been a loss of 56%. 86) Lennox International (NYSE: LII): Shares of Lennox hit a 52-week low of $34.98 in Tuesday's trading session. The stock closed at $35.00. The year-to-date performance of Lennox has been a loss of 26%. 87) FirstMerit (NASDAQ: FMER): Shares of FirstMerit hit a 52-week low of $14.20 in Tuesday's trading session. The stock closed at $14.20. the year-to-date performance of FirstMerit has been a loss of 27%. 88) AllianceBernstein Holding L.P. (NYSE: AB): Shares of AllianceBernstein hit a 52-week low of $16.16 in Tuesday's trading session. The stock closed at $16.29. The year-to-date performance of AllianceBernstein has been a loss of 28%. 89) Inergy, L.P. (NYSE: NRGY): Shares of Inergy hit a 52-week low of $31.43 in Tuesday's trading session. The stock closed at $31.49. The year-to-date performance of Inergy has been a loss of 18%. 90) Aegean Marine Petroleum Network (NYSE: ANW): Shares of Aegean Marine hit a 52-week low of $5.04 in Tuesday's trading session. The stock closed at $5.08. The year-to-date performance of Aegean Marine Petroleum has been a loss of 51%. 91) Briggs & Stratton (NYSE: BGG): Shares of Briggs & Stratton hit a 52-week low of $15.95 in Tuesday's trading session. The stock closed at $16.07. The year-to-date performance of Briggs & Stratton has been a loss of 18%. 92) TCF Financial (NYSE: TCB): Shares of TCF hit a 52-week low of $12.28 in Tuesday's trading session. The stock closed at $12.28. The year-to-date performance of TCF has been a loss of 17%. 93) WMS Industries (NYSE: WMS): Shares of WMS hit a 52-week low of $26.50 in Tuesday's trading session. The stock closed at $26.51. The year-to-date performance of WMS has been a loss of 41%. 94) Teekay Tankers (NYSE: TNK): Shares of Teekay hit a 52-week low of $7.69 in Tuesday's trading session. The stock closed at $7.73. The year-to-date performance of Teekay has been a loss of 34%. 95) MannKind (NASDAQ: MNKD): Shares of MannKind hit a 52-week low of $3.07 in Tuesday's trading session. The stock closed at $3.08. The year-to-date performance of MannKind has been a loss of 62%. 96) Republic Airways (NASDAQ: RJET): Shares of Republic Airways hit a 52-week low of $4.01 in Tuesday's trading session. The stock closed at $4.01. The year-to-date performance of Republic Airways has been a loss of 45%. 97) Emulex (NYSE: ELX): Shares of Emulex hit a 52-week low of $7.83 in Tuesday's trading session. The stock closed at $7.83. The year-to-date performance of Emulex has been a loss of 33%. 98) Exterran Holdings (NYSE: EXH): Shares of Exterran hit a 52-week low of $17.61 in Tuesday's trading session. The stock closed at $17.62. The year-to-date performance of Exterran has been a loss of 26%. 99) Cooper Tire & Rubber (NYSE: CTB): Shares of Cooper Tire & Rubber hit a 52-week low of $15.80 in Tuesday's trading session. The stock closed at $15.81. The year-to-date performance of Cooper Tire & Rubber has been a loss of 32%. 100) Skullcandy (NASDAQ: SKUL): Shares of Skullcandy hit a 52-week low of $17.77 in Tuesday's trading session. The stock closed at $17.99. The year-to-date performance of Skullcandy has been a loss of 10%. 101) Hollysys Automation Technolgies (NASDAQ: HOLI): Shares of Hollysys hit a 52-week low of $6.26 in Tuesday's trading session. The stock closed at $6.27. The year-to-date performance of Hollysys has been a loss of 59%. 102) HHGregg, Inc. (NYSE: HGG): Shares of HHGregg hit a 52-week low of $11.42 in Tuesday's trading session. The stock closed at $11.49. The year-to-date performance of HHGregg has been a loss of 45%. 103) Leapfrog Enterprises (NYSE: LF): Shares of Leapfrog hit a 52-week low of $3.61 in Tuesday's trading session. The stock closed at $3.68. The year-to-date performance of Leapfrog has been a loss of 34%. 104) Advanced Energy Industries (NASDAQ: AEIS): Shares of Advanced Energy Industries hit a 52-week low of $9.93 in Tuesday's trading session. The stock closed at $9.93. The year-to-date performance of Advanced Energy has been a loss of 27%. 105) Navios Maritime Partners LP (NYSE: NMM): Shares of Navios Maritime Partners hit a 52-week low of $15.70 in Tuesday's trading session. The stock closed at $15.74. The year-to-date performance of Navios Maritime Partners has been a loss of 17%. 106) The Geo Group (NYSE: GEO): Shares of Geo hit a 52-week low of $20.45. the stock closed at $20.45. The year-to-date performance of Geo has been a loss of 17%. 107) PartnerRe (NYSE: PRE): Shares of PartnerRe hit a 52-week low of $65.74 in Tuesday's trading session. The stock closed at $65.78. The year-to-date performance of PartnerRe has been a loss of 17%. 108) CoreLogic (NYSE: CLGX): Shares of CoreLogic hit a 52-week low of $15.11 in Tuesday's trading session. The stock closed at $15.16. The year-to-date performance of CoreLogic has been a loss of 18%. 109) Penn Virginia (NYSE: PVA): Shares of Penn hit a 52-week low of $12.35 in Tuesday's trading session. The stock closed at $12.36. The year-to-date performance of Penn Virginia has been a loss of 26%. 110) STR Holdings (NYSE: STRI): Shares of STR hit a 52-week low of $13.02 in Tuesday's trading session. The stock closed at $13.15. The year-to-date performance of STR has been a loss of 34%. 111) Dynex Capital (NYSE: DX): Shares of Dynex hit a 52-week low of $8.97 in Tuesday's trading session. The stock closed at $8.97. The year-to-date performance of Dynex has been a loss of 13%. 112) CommonWealth REIT (NYSE: CWH): Shares of CommonWealth REIT hit a 52-week low of $22.63 in Tuesday's trading session. The stock closed at $22.64. The year-to-date performance of CommonWealth has been a loss of 8%. 113) Wipro Limited (NYSE: WIT): Shares of Wipro hit a 52-week low of $11.48 in Tuesday's trading session. The stock closed at $11.51. The year-to-date performance of Wipro has been a loss of 25%. 114) Media General (NYSE: MEG): Shares of Media General hit a 52-week low of $1.95 in Tuesday's trading session. The stock closed at $2.18. The year-to0date performance of Media General has been a loss of 62%. 115) M.D.C. Holdings (NYSE: MDC): Shares of M.D.C. hit a 52-week low of $21.31 in Tuesday's trading session. The stock closed at $21.31. The year-to-date performance of M.D.C. has been a loss of 25%. 116) Ship Finance International (NYSE: SFL): Shares of Ship Finance hit a 52-week low of $14.91 in Tuesday's trading session. The stock closed at $14.91. The year-to-date performance of Ship Finance has been a loss of 28%. 117) Empresas ICA (NYSE: ICA): Shares of Empresas hit a 52-week low of $7.33 in Tuesday's trading session. The stock closed at $7.33. The year-to-date performance of Empresas has been a loss of 28%. 118) P.F. Chang's China Bistro (NASDAQ: PFCB): Shares of P.F. Chang's hit a 52-week low of $31.66 in Tuesday's trading session. The stock closed at $31.66. The year-to-date performance of P.F. Chang's has been a loss of 34%. 119) Itron (NASDAQ: ITRI): Shares of Itron hit a 52-week low of $41.71 in Tuesday's trading session. The stock closed at $41.82. The year-to-date performance of Itron has been a loss of 26%. 120) Ternium S.A. (NYSE: TX): Shares of Ternium hit a 52-week low of $27.98 in Tuesday's trading session. The stock closed at $28.03. The year-to-date performance of Ternium has been a loss of 32%. 121) DHT Holdings (NYSE: DHT): Shares of DHT hit a 52-week low of $3.43 in Tuesday's trading session. The stock closed at $3.43. The year-to-date performance of DHT has been a loss of 23%. 122) Ixia (NASDAQ: XXIA): Shares of Ixia hit a 52-week low of $9.31 in Tuesday's trading session. The stock closed at $9.31. The year-to-date performance of Ixia has been a loss of 45%. 123) Quest Software (NASDAQ: QSFT): Shares of Quest hit a 52-week low of $18.22 in Tuesday's trading session. The stock closed at $18.23. The year-to-date performance of Quest Software has been a loss of 34%."
2011-08-03,Morgan Keegan Lowers PT On Martin Marietta To $85,Morgan Keegan has lowered the price target on Martin Marietta (NYSE: MLM) from $95 to $85 and maintains its Outperform rating.
2011-08-03,UPDATE: Morgan Keegan Lowers PT on Martin Marietta to $85,"Morgan Keegan is out with its report today on Martin Marietta (NYSE: MLM), lowering its PT from $95 to $85. In its report, Morgan Keegan writes, We remain at an Outperform, but uncertainty related to highway spending and rate of recovery in construction will continue to pressure the stock in the near term. Our price target is lowered to $85. Shares of MLM closed Tuesday at $69.98."
2011-08-08,"Citigroup Upgrades Martin Marietta To Hold, Lowers PT To $68.50",Citigroup has upgraded Martin Marietta (NYSE: MKM) from Sell to Hold and has lowered the price target from $76 to $68.50.
2011-08-08,"Citi Upgrades Martin Marietta Materials to Hold, Slashes PT to $68.50","Citi upgraded its rating on Martin Marietta Materials (NYSE: MLM) from Sell to Hold. At the same time, the rating agency reduced its price target on the company's stock from $76 to $68.50. On Friday, MLM closed the day at $67.63."
2011-08-30,"KeyBanc Initiates TXI, MLM, USCR, VMC At Hold","KeyBanc Capital Markets has initiated coverage on the following companies: Texas Industries (NYSE: TXI), Hold Martin Marietta Materials (NYSE: MLM), Hold U.S. Concrete (NASDAQ: USCR), Hold Vulcan Materials (NYSE: VMC), Hold"
2011-08-30,UPDATE: KeyBanc Initiates Martin Marietta Materials at Hold,"KeyBanc is out with its report today on Martin Marietta Materials (NYSE: MLM), initiating MLM at Hold. In its report, KeyBanc writes, We think MLM has a good portfolio of businesses, led by aggregates with well positioned reserves and an established distribution network. Though currently facing challenging end markets, the Company's tight cost management provides for margin expansion on incremental volume, but we do not see a recovery in demand as a near-term catalyst. We therefore assign a HOLD rating at this time. At the time of posting, shares of MLM were trading at $69.92, down 0.07% from Monday's close."
2011-09-09,Top 4 Mid-Cap Stocks In The General Building Materials Industry With The Highest Dividend Yield,Below are the top mid-cap general building materials stocks on the NYSE and the NASDAQ in terms of dividend yield. Masco Corporation (NYSE: MAS) has a dividend yield of 3.60%. Masco's shares closed at $7.98 yesterday. MDU Resources Group Inc (NYSE: MDU) has a dividend yield of 3.10%. MDU's shares closed at $20.62 yesterday. Vulcan Materials Company (NYSE: VMC) has a dividend yield of 2.90%. VMC's shares closed at $34.53 yesterday. Martin Marietta Materials Inc (NYSE: MLM) has a dividend yield of 2.30%. MLM's shares closed at $69.38 yesterday. Trading Ideas.
2011-09-26,Hearing Martin Marietta Materials Upgraded to Buy at Longbow,
