created,title,body
2020-02-14,7 Ways To Invest In Gold Amid Coronavirus Fears,"The COVID-19 virus outbreak has certainly made investors uneasy, and the idea of a deadly global pandemic is cause for concern. One traditional safety trade for investors is to buy gold or gold mining stocks. The SPDR Gold Trust (NYSE:GLD) is up 3.8% so far in 2020, but the VanEck Vectors Gold Miners ETF (NYSE:GDX) is down 2.7%. If the new coronavirus spreading in China ultimately triggers a global economic downturn, gold prices may spike, sending gold miner margins and profits soaring. Some gold miners are better investments than others. Here are seven gold miner stocks to buy, sell and hold, according to Bank of America. Buy: Newmont Corporation (NYSE:NEM) Analyst Michael Jalonen recently said Newmont is making good on its capital return pledge after the company raised its dividend by 79% starting in April. Newmont also plans to boost its share buybacks by up to $1 billion. The company is also refreshing its brand, changing its name from Newmont Goldcorp to Newmont Corporation. Jalonen said Newmont’s impressive project pipeline, robust free cash flow and solid balance sheet make it his top North American senior gold producer stock pick for 2020. Bank of America has a Buy rating and $52 price target for NEM stock. Buy: Freeport-McMoRan Inc (NYSE:FCX) Freeport-McMoRan is the world’s largest publicly traded copper producer and the eighth-largest gold producer. Analyst Timna Tanners recently said Freeport’s 2020 cost guidance was disappointingly high, but risks associated with the company’s shift from open pit mining to block cave mining now appear to have subsided. Tanners expects profits will normalize by 2021 once all the costs associated with the transition have passed. Ultimately, she said the transition will lead to higher production, lower costs and more byproduct credits from gold. Bank of America has a Buy rating and $14 price target for FCX stock. Buy: Agnico Eagle Mines Ltd (NYSE:AEM) Agnico Eagle is a mid-tier Canadian gold mining company that operates multiple mines in Canada, Finland and Mexico. Jalonen recently said Agnico has entered a period of cash harvesting following several years of aggressive investment. Management said that cash will be used for internal investment, paying off debt and raising the stock’s dividend. Now that construction at Amaruq and Meliadine is complete, Jalonen said Agnico is well-positioned for significant free cash flow growth. Agnico is guiding for 2020 gold production growth of 10%. Bank of America has a Buy rating and $74 price target for AEM stock. Sell: AngloGold Ashanti Limited (NYSE:AU) AngloGold has 14 gold mining operations in 10 countries. Analyst Patrick Mann recently said AngloGold management is making all the right moves in focusing on returns, but the stock is overvalued following its 44.6% gain in the past year. An unpredictable global regulatory environment creates cash flow uncertainty, particularly regarding AngloGold’s operations in the Democratic Republic of Congo and Tanzania, the analyst said. A sale of the company’s South African operation at fair value would be a bullish catalyst for the stock, he said. Bank of America has an Underperform rating and $18.40 price target for AU stock. Hold: Kinross Gold Corporation (NYSE:KGC) Kinross is one of the world’s largest gold producers, with operations in the U.S., Brazil, Russia and West Africa. Kinross is guiding for 2.4 million gold equivalent ounces of production in 2020. Net debt dropped from $1.47 billion in the third quarter to $1.25 billion in the fourth quarter. Kinross generated about $100 million in cash from asset sales last quarter and Jalonen is projecting $427 million in free cash flow in 2020. Bank of America has a Hold rating and $5.85 price target for KGC stock. Buy: Barrick Gold Corp (NYSE:GOLD) Barrick just reported an impressive fourth-quarter earnings beat and raised its dividend by 40%. Jalonen said Barrick’s gold production outlook for 2020 is in-line with his expectations and at the high end of the company’s previous guidance, and its copper division is on solid ground as well. Barrick ended 2019 with 71 million ounces of gold reserves, up 14.5% from a year ago. The company used its $429 million in free cash flow to fund its dividend hike and pay down debt in the fourth quarter, the analyst said. Bank of America has a Buy rating and $22 price target for GOLD stock. Buy: B2Gold Corp. (NYSE:BTG) B2Gold is a global gold producer with operations focused in the Philippines, Namibia and Mali. It also has 50% ownership of the Colombian Gramalote gold project. In January, analyst Lawson Winder added the Gramalote project to his valuation, and estimated its value at about $250 million, or 24 cents per B2Gold share. Gramalote should begin production in late 2023 and boost 2024 production by about 25%, the analyst said. B2Gold has a strong cash position to fund growth and return capital to shareholders, he said. Bank of America has a Buy rating and $4.75 price target for BTG stock. Related Links: 7 Cannabis Stocks To Buy, Sell And Hold 7 Stocks To Buy Under $5"
2020-02-20,Some Market Stats In 5 Minutes,"Indices S&P 500 ETF (NYSE:SPY) fell 0.13% to $337.88 Nasdaq ETF (NASDAQ:QQQ) fell 0.3% to $236.26 Dow Jones Industrial Average ETF (NYSE:DIA) fell 0.14% to $293.67 FTSE/Xinhua China 25 ETF (NYSE:FXI) decreased 0.49% to $42.25 FTSE Europe ETF (NYSE:VGK) decreased 0.21% to $58.41 Commodities United States Oil ETF (NYSE:USO) rose 1.21% to $11.31 Gold ETF (NYSE:GLD) increased 0.2% to $152.12 Bonds 20+ Yr Treasury Bond ETF (NASDAQ:TLT) rose 0.44% to $146.17 Industries Retail ETF (NYSE:XRT) increased 1.09% to $45.62 Energy (NYSE:XLE) increased 0.35% to $55.04 Technology (NYSE:XLK) fell 0.22% to $102.55 Financial (NYSE:XLF) decreased 0.1% to $31.09 Stocks Higher Home Depot (NYSE:HD) rose 0.66% to $245.25 Domino's Pizza (NYSE:DPZ) increased 27.65% to $379.24 Stamps.com (NASDAQ:STMP) increased 49.77% to $142.97 Stocks Lower Taiwan Semiconductor (NYSE:TSM) fell 1.79% to $56.62 ViacomCBS (NASDAQ:VIAC) decreased 18.22% to $29.17 Tivity Health (NASDAQ:TVTY) decreased 42% to $13.30 Top News Trump Offered To Pardon Wikileaks Founder If He Denied Russia Link To Hillary Emails, Alleges Lawyer Tesla Charges Ahead In Efforts To Achieve 400 Mile Range Apple Demands To Stop Publication Of Book Written By Employee Because It Allegedly Reveals Company Secrets Upcoming Earnings Aerie Pharmaceuticals (NASDAQ:AERI) is expected to release earnings for Q4. In the same quarter last year, they reported an earnings per share loss of $0.92 and revenue of $14,456,000. Analysts expect the revenue to be around $19,460,000 and the earnings per share loss at $0.77. BJ's Restaurants (NASDAQ:BJRI) will release earnings today for Q4. Last year, for the same quarter, they reported an EPS of $0.49 and revenue of $280,523,000. Analysts predict the revenue to be around $292,310,000 and the EPS to be at $0.45."
2020-02-26,3 'Safe' ETFs If A Stock Market Correction Comes Calling,"Stocks are enduring a predictable, though unappealing reaction to the COVID-19 outbreak. So what asset classes have investors been matriculating to? Looking at the list of exchange traded funds that hit all-time highs on Tuesday, the group is heavily populated by fixed income funds. Add to that, gold prices have been soaring on the flight to safety trade. Over the past week, the SPDR Gold Shares (NYSE:GLD), the world's largest gold-backed ETF, is higher by 1.6%. With that in mind, here are some ETFs that fit the bill as safe. VanEck Vectors Municipal Allocation ETF (MAAX) Municipal bonds are usually considered boring...really boring. But boring has recently been beautiful. Just look at the VanEck Vectors Municipal Allocation ETF (CBOE: MAAX), which is residing near all-time highs and is up 3.36% year-to-date while the S&P 500 is off 7.15% over the past week. MAAX, which has a 30-day SEC yield of nearly 3%, features four other VanEck municipal bond ETFs as its holdings, giving investors exposure to massive number of muni bonds across varying credit qualities and duration exposures. MAAX “remains overweight both credit and duration relative to its benchmark. This positioning allows MAAX to generate a significantly higher yield than that of its benchmark with the goal of de-risking the portfolio during periods of extreme risk,” according to VanEck. See Also: Dow Plummets 2K Points In 2 Days: Here's What The Pros Think GraniteShares Gold Trust (BAR) As noted above, gold is a popular, predictable safe-haven destination and that has been the case during the coronavirus outbreak. For the week ending Feb. 24, investors added $508.22 million to the aforementioned GLD, a total exceeded by just seven other ETFs. Long-term investors would do well to not sleep on the GraniteShares Gold Trust (NYSE:BAR). With its annual fee of 0.17%, BAR is one of the least expensive gold ETFs in the world and offers the same upside qualities as legacy funds in this category. This month, investors have almost $16 million to the cost-effective BAR, pumping its assets under management tally to almost $691 million. Invesco S&P 500 Low Volatility ETF (SPLV) The Invesco S&P 500 Low Volatility ETF (NYSE:SPLV) and other low volatility ETFs offer safety in relative terms, meaning they should perform less poorly when markets swoon. Credit SPLV, one of the largest ETFs in this category, for doing its job as it has outperformed the S&P 500 by about 210 basis points over the past week. “By design, Low Vol aims at protection and participation,” S&P Dow Jones Indices said in a recent note. “A well-designed low volatility index should go down less when the market is down but also go up less when the market is up. Strong markets are the worst environments for low volatility indices, which generally underperform by the largest margin then.”"
2020-03-04,Afternoon Market Stats In 5 Minutes,"Movers Indices S&P 500 ETF (NYSE:SPY) rose 2.79% to $308.7 Nasdaq ETF (NASDAQ:QQQ) rose 2.87% to $215.49 Dow Jones Industrial Average ETF (NYSE:DIA) increased 3.04% to $267.18 FTSE/Xinhua China 25 ETF (NYSE:FXI) increased 0.86% to $41.17 FTSE Europe ETF (NYSE:VGK) rose 2.81% to $54.16 Commodities United States Oil ETF (NYSE:USO) fell 0.35% to $9.86 Gold ETF (NYSE:GLD) rose 0.38% to $154.53 Bonds 20+ Yr Treasury Bond ETF (NASDAQ:TLT) decreased 0.28% to $155.89 Industries Retail ETF (NYSE:XRT) rose 1.22% to $40.53 Energy (NYSE:XLE) rose 0.93% to $46.1 Technology (NYSE:XLK) increased 2.87% to $92.49 Financial (NYSE:XLF) rose 1.75% to $27.36 Stocks Higher UnitedHealth Group (NYSE:UNH) rose 9.81% to $286.95 Anthem (NYSE:ANTM) increased 14.22% to $292.94 VectoIQ (NASDAQ:VTIQ) rose 27.86% to $14.7 Stocks Lower Hewlett Packard (NYSE:HPE) decreased 4.37% to $12.03 Recro Pharma (NASDAQ:REPH) decreased 29.79% to $10.07 Top News Tesla Blames COVID-19 Impact For Model 3 Hardware Botch In China, Promises Free Replacement iPhone Maker Foxconn Expects 15% Q1 Revenue Hit From Coronavirus, Says Production Rebounding Upcoming Earnings American Eagle Outfitters (NYSE:AEO) will release earnings today for Q4. Last year, for the same quarter, they reported an EPS of $0.43 and revenue of $1,244,000,000. Analysts predict the revenue to be around $1,270,000,000 and the EPS to be at $0.36. Earnings Recap Campbell Soup (NYSE:CPB) reported earnings today for Q2, better than consensus estimates. They reported an earnings per share of $0.72, and sales of 2,162,000,000. Last year, for the same quarter, they reported an EPS of $0.77 and revenue of $2,713,000,000. Dollar Tree (NASDAQ:DLTR) released earnings for Q4, higher than analyst estimates. They reported an EPS of $1.79, and revenue of 6,315,000,000. In the same quarter last year, they reported an earnings per share of $1.93 and revenue of $6,205,000,000. Owens & Minor (NYSE:OMI) reported earnings today for Q4, better than consensus estimates. They reported an earnings per share of $0.24, and sales of 2,191,000,000. Last year, for the same quarter, they reported an EPS of $0.09 and revenue of $2,543,000,000. Titan Intl (NYSE:TWI) released earnings for Q4, lower than analyst estimates. They reported an EPS of -$0.4, and revenue of 301,790,000. In the same quarter last year, they reported an earnings per share of -$0.21 and revenue of $363,403,000. Abercrombie & Fitch (NYSE:ANF) reported earnings today for Q4, better than consensus estimates. They reported an earnings per share of $1.31, and sales of 1,185,000,000. Last year, for the same quarter, they reported an EPS of $1.35 and revenue of $1,156,000,000."
2020-03-05,Morning Market Stats In 5 Minutes,"Movers Indices S&P 500 ETF (NYSE:SPY) decreased 2.34% to $305.74 Nasdaq ETF (NASDAQ:QQQ) fell 2.07% to $213.71 Dow Jones Industrial Average ETF (NYSE:DIA) decreased 2.4% to $264.45 FTSE/Xinhua China 25 ETF (NYSE:FXI) increased 0.58% to $41.49 FTSE Europe ETF (NYSE:VGK) fell 2.57% to $53.15 Commodities United States Oil ETF (NYSE:USO) fell 0.76% to $9.78 Gold ETF (NYSE:GLD) rose 1.09% to $155.87 Bonds 20+ Yr Treasury Bond ETF (NASDAQ:TLT) rose 1.55% to $157.06 Industries Retail ETF (NYSE:XRT) decreased 2.63% to $39.98 Energy (NYSE:XLE) fell 3.01% to $45.31 Technology (NYSE:XLK) fell 2.19% to $91.77 Financial (NYSE:XLF) decreased 3.25% to $26.83 Stocks Higher Marvell Technology Group (NASDAQ:MRVL) increased 9.56% to $24.75 BioCryst Pharmaceuticals (NASDAQ:BCRX) increased 12.75% to $3.96 Stocks Lower Bank of America (NYSE:BAC) fell 5.4% to $26.85 Royal Caribbean Cruises (NYSE:RCL) fell 12.11% to $69.57 WideOpenWest (NYSE:WOW) decreased 14.99% to $5.33 Top News California Declares State Of Emergency After Passenger Who Sailed Aboard Carnival's Cruise Ship Dies 31 Stocks That Moved in Thursday's Pre-Market Session The Daily Biotech Pulse: Trevana Pain Drug Resubmission Accepted For Review, Can-Fite To Explore Treatment For COVID-19 Upcoming Earnings Costco Wholesale (NASDAQ:COST) will release earnings today for Q2. Last year, for the same quarter, they reported an EPS of $2.01 and revenue of $35,396,000,000. Analysts predict the revenue to be around $38,220,000,000 and the EPS to be at $2.07. Earnings Recap Canadian Natural Res (NYSE:CNQ) released earnings for Q4, lower than analyst estimates. They reported an EPS of $0.44, and revenue of 4,485,000,000. In the same quarter last year, they reported an earnings per share of -$0.16 and revenue of $2,777,000,000."
2020-03-09,"Benzinga Pro's Top 5 Stocks To Watch For Mon., Mar. 9, 2020: XOM, GLD, BA, TSLA, SPEX","Benzinga Pro's Stocks To Watch For Monday ExxonMobil (XOM) - Shares were down nearly 14% as the price of crude oil fell more than $9/barrel. Saudi officials decided to instigate a price war by cutting production over the weekend. Crude oil last traded around $32/barrel. SPDR Gold ETF (GLD) - This ETF was up about 0.3% in opposition to the move in oil. Gold also benefited amid reports the number of coronavirus cases confirmed outside China nearly tripled since last week. Boeing (BA) - The stock was down about 9% following a report the FAA may require the company to fix electrical wire issues before the 737 MAX can return to flight. Tesla (TSLA) - A weekend article from the FT suggested notable investor James Anderson, head of global equities for Baillie Gifford (Tesla's largest shareholder), said he was now more comfortable with the company following a recent management shuffle. Anderson called the appointment of Robyn Denholm, an independent board member since 2014, a “decisive move.” Spherix (SPEX) - A new coronavirus play as of Friday, shares continued higher Monday morning. After closing up 131% on Friday, shares were up another 60% Monday morning. On Friday, the company announced the execution of exclusive option deal with University of Maryland for Methods of Treating Coronavirus Infection patent."
2020-03-11,Bitcoin Is Still Failing As A Flight To Safety Investment,"Yet again, bitcoin bulls arguing that the popular cryptocurrency is a flight to safety investment during times of stock market weakness have gotten some discouraging feedback during the coronavirus-driven market sell-off. The S&P 500 has experienced one of its sharpest drops in history in the past month, but bitcoin has performed even worse during that time. There are plenty of reasons for investors to be seeking a safe haven for their cash these days given stocks are tanking and bond yields are at record lows. Unfortunately for bitcoin investors, it seems the market doesn’t see bitcoin as a viable way to preserve value. In the past month, the SPDR S&P 500 ETF Trust (NYSE:SPY) is down 17%. In that same stretch, the Grayscale Bitcoin Trust (OTC:GBTC) is down 23.9% and the price of bitcoin is down 20.9%. By comparison, the traditional flight to safety trade, gold, is performing well during the stock market sell-off. The SPDR Gold Trust (NYSE:GLD) is up 5.8% in the past month, including another 1% rally on Wednesday morning. See Also: How To Play The 2020 Stock Market Crash: Like 1987, 2000 Or 2008? Correlations Here’s a look at the Portfolio Visualizer daily return correlation matrix for the SPY, the GBTC, the GLD ETF, the United States Oil Fund LP (ETF) (NYSE:USO), the iShares Barclays 20+ Yr Treas.Bond (ETF) (NYSE:TLT) and the iPath S&P 500 VIX Short Term Futures TM ETN (NYSE:VXX). The correlations are calculated based on daily returns since January of 2018. The good news is that the numbers suggest that the GBTC bitcoin fund does have a relatively low 0.12 correlation with the SPY ETF. In fact, the GBTC ETF has even less of a correlation to stocks than the GLD ETF, which has a negative 0.18 correlation. The negative correlation likely comes in part by the fact that investors tend to buy gold on days of market weakness. Those arguing for bitcoin being its own asset class would point to the fact that the GBTC has very low correlation to stocks, gold, oil, treasury bonds or even market volatility, according to the table. Unfortunately, the correlation between bitcoin and the SPY is positive, whereas the correlation between gold and the SPY is negative. In other words, bitcoin prices tend to drop when stock prices drop and gold prices tend to rise when stock prices drop. See Also: Boredom Is The Enemy? A Look At Bitcoin Since Peaking At $20,000 Benzinga’s Take The point of a flight to safety trade is to find a stable place to park cash when stocks are falling. Unfortunately, bitcoin hasn’t yet proven to be that place, and bitcoin investors have suffered even larger losses than stock investors over the past month. Do you agree with this take? Email feedback@benzinga.com with your thoughts."
2020-03-13,"Benzinga Pro's Top 5 Stocks To Watch For Fri., Mar. 13, 2020: GLD, OPK, IBIO, CPB, CANF","Benzinga Pro's Stocks To Watch For Friday SPDR Gold Shares (GLD) - Gold has not been serving as a store of value during this week's market rout. While the S&P 500 has been down about 5%, gold has been down about 6%. With the S&P 500 futures hitting a limit-up breaker Friday morning (up ~5%), gold is up about 0.7%. OPKO Health (OPK) - Shares were up 50% Friday following a 15% decline Thursday. New York Governor Cuomo said the State is contracting with the company's BioReference Laboratories unit to run 5,000 tests/day for coronavirus. Additionally, the company announced its BioReference Labs is now accepting specimens for testing coronavirus from healthcare providers throughout the US. iBio (IBIO) - The stock was up 30% after the company filed four provisional patent applications for its virus-like particle platform technology in conjunction with FastPharming System for treating and preventing coronavirus infection. Campbell Soup (CPB) - Shares were up about 3% to around $49 with the broader markets despite a Goldman Sachs downgrade to Sell. The firm set a $47 price target. Can-Fite (CANF) - The company announced it will explore anti-coronavirus effects of its piclidenoson in collaboration with Lewis Katz School of Medicine. The stock was up about 20%."
2020-03-19,Gold ETFs Betray Safe-Haven Reputation In March Market Meltdown,"At a time when investors are desperate for safe-haven assets, gold and the related exchange traded funds aren't providing the expected shelter from the storm. This month, the SPDR Gold Shares (NYSE:GLD), which had been on a torrid pace entering March, is lower by 5.7%. Gold miners ETFs have been much, much worse. On Wednesday alone, the VanEck Vectors Gold Miners ETF (NYSE:GDX) plunged nearly 23%, bringing its month-to-date loss to 32.67%. That after gold notched its biggest one-day rally since 2016 on Tuesday. From a technical standpoint, it appears bears control the gold future market right now. “Technically, April gold futures bears have the firm overall near-term technical advantage,” reports Kitco News. “Gold bulls' next upside near-term price breakout objective is to produce a close above solid technical resistance at $1,600.00. Bears' next near-term downside price breakout objective is pushing prices below solid technical support at this week’s low of $1,450.90.” See Also: Trump Signs Coronavirus Relief Bill, ECB Injects $821B In Liquidity, Japan Considers Cash Payouts Bearish Betrayal...Or Not Proving that leveraged ETFs, particularly those involving gold miners, must be treated as short-term instruments, all four of the bellwether geared funds focusing on this segment are in red this month. Yes, even in the inverse products. Take the case of Direxion Daily Gold Miners Index Bear 3X Shares (NYSE:DUST). DUST attempts to deliver triple the daily inverse returns of the NYSE Arca Gold Miners Index. Even amid a rough stretch for gold and the miners, DUST was scuffling this month. Until Wednesday when DUST surged 31.79% on more than double the average daily volume. A similar situation is scene with DUST's small-cap counterpart – the Direxion Daily Junior Gold Miners Index Bear 3X Shares (NYSE:JDST) – is lower by more than 60% over the past week and that's with the benefit of a Wednesday gain of almost 22%. The Bull Case Timing reentry into the Direxion Daily Gold Miners Index Bull 3X Shares (NYSE:NUGT), the bullish equivalent of the aforementioned DUST, is historically tricky and that task is even more so following NUGT's Wednesday slide of 49.34%, but some market observers believe there are still tailwinds for the miners. “The fiscal and monetary measures currently being taken rival those seen during the housing crisis of 2008/2009, a time when owning gold and miners was extremely lucrative,”according to Schaeffer's Investment Research. “Higher government spending and stimulus generally equates to higher prices in metals, and conversely a lower U.S. Dollar. Should this trend continue, further quantitative easing and government stimulus should push prices in these sectors even higher.” Assuming those good vibes for miners materialize, ambitious traders could look to the Direxion Daily Junior Gold Miners Index Bull 3X Shares (NYSE:JNUG), which is coming off a Wednesday loss of almost 61%, which pushed its March decline to over 90%."
2020-03-19,"Gold Analyst Says Prices Will Stabilize At $1,600 Once Market Panic Subsides","Gold’s safe haven status has been challenged further this week as gold prices continue to decline. The commodity was down to $1,498 on Thursday as world stock markets continued to slump due to the coronavirus pandemic. More risk-averse investors have been displaying a marked preference for the dollar at the expense of bullion, according to FXTM analysts. “Gold has been left in the dollar’s wake, as investors rush to lap up the greenback amid a liquidity crunch and fears that the global economy is hurtling towards a recession, said Han Tan, market analyst at FXTM. With volatility in gold prices at its highest since 2008, bullion has not been spared by the market panic. Benzinga is covering every angle of how the coronavirus affects the financial world. For daily updates, sign up for our coronavirus newsletter. Once the liquidity squeeze eases and gold prices find more stable footing, investors concerned about the global economic outlook should eventually come back to the precious metal and send prices towards $1,600, according to FXTM. For the immediate term, should bullion prices weaken further, stronger support is set to arrive at the $1,400 psychological level, Tan said. Once gold is allowed to rediscover its equilibrium, that should serve as a platform for bullion to make its way toward $1,600, the analyst said. Price Action The SPDR Gold Trust (NYSE:GLD) was trading down 0.53% at $139.95 at the time of publication Thursday and the VanEck Vectors Gold Miners ETF (NYSE:GDX) was trading up 7.27% at $21.11. Related Links: Commodities Analyst Says Oil Price Slump Hammers US Shale Companies: 'Supply And Demand Are Going In Opposite Directions' Oil Prices Fall To 17-Year Low, OPEC And IEA Warn Of 'Major Consequences' For Developing Countries"
2020-03-24,7 ETFs To Buy In A Recession,"When the economy transitions from expansion to contraction and the market transitions from a bull to a bear, investors can’t expect all the same stocks and funds to outperform and the same investing strategies to continue to work. Economic fears due to the spread of the COVID-19 coronavirus has led the market to plummet in the past month, with the Dow Jones Industrial Average falling from the 30,000 level to under 19,000 earlier this week. Investors priorities flip from maximizing gains to minimizing risk, and buying volume rotates into brand new pockets of the market. The past few weeks of trading in the market may seem like total chaos, but a closer look reveals certain groups of stocks and funds are outperforming others. Here are eight ETFs to consider that could outperform during a U.S. recession. Benzinga is covering every angle of how the coronavirus affects the financial world. For daily updates, sign up for our coronavirus newsletter. 1. Health Care SPDR (NYSE:XLV) The health care sector is one of the main sectors of the economy that has historically been a defensive place for investors to put their money during economic downturns. While other businesses are shutting down amid the COVID-19 outbreak, demand for health care services is booming. In the longer term, the fact that former Vice President Joe Biden has surpassed Senator Bernie Sanders as the likely Democratic presidential candidate further eliminates risks associated with a radical overhaul of the U.S. health care and pharmaceutical industries. In the past month, the XLV ETF is down just 21.6% compared to a 29.5% drop by the overall S&P 500. 2. Utilities SPDR (NYSE:XLU) Another potential place for investors to find safety during a recession is Utility stocks. In addition to its relative stability and downside valuation protection, the XLU ETF pays a generous 4.6% dividend yield. Utilities have historically outperformed during economic downturns because Americans must keep the lights on and water flowing no matter how bad it gets. Many utilities have limited competition and operate under strict government regulations, which further serve to create a stable earnings and revenue environment. Utilities may not be a sexy investment, but they can be an excellent source of reliable dividend income while interest rates are at 0%. 3. Consumer Staples Select Sect. SPDR (NYSE:XLP) Another market sector that performs relatively well when the economy tanks is the consumer staples sector. When Americans cut their spending in times of uncertainty, those cuts don’t typically include toothpaste, toilet paper and laundry detergent. Consumer staples stocks are relatively recession-resistant, making them safe places to invest during market downturns. Over the past month, the XLP ETF is down just 19.4%, making it the best-performing SPDR sector ETF of all. As an added bonus, the XLP ETF pays a 3.1% dividend, so investors can get paid while they wait for the economy to recover. 4. SPDR S&P Dividend (NYSE:SDY) Not only do dividend stocks and ETFs provide yield for investors when interest rates are nearly 0%, many dividend stocks actually outperform the broad market during economic downturns. The SDY ETF pays a 3.3% yield, which is leaps and bounds better than the interest rates you’ll find these days in U.S. Treasuries, high-yield savings accounts or certificates of deposit. The risk in buying high-yield dividend stocks is that the economic hardship will trigger a dividend cut. But dividend ETFs such as the SDY, which holds 120 different stocks, provide the type of diversification that protects against individual dividend cuts. 5. VANGUARD IX FUN/RL EST IX FD ETF (NYSE:VNQ) Real estate is another popular flight-to-safety investment, and real estate investment trusts often pay extremely high yields. The VNQ ETF holds 181 different investments that cover roughly two-thirds of the entire U.S. REIT market. Real estate has historically had relatively low correlation to traditional stocks and bonds, making the VNQ fund an excellent source of portfolio diversification. Investors also don’t have to worry about REIT dividend cuts as they are obligated by law to distribute 90% of income to investors. The VNQ ETF currently pays a 5.5% yield and has an expense ratio of just 0.12%. See Also: Ray Dalio: What's Happening In The Markets Has Not Happened In Our Lifetime 6. SPDR Gold Trust (NYSE:GLD) The classic safe-haven investment during times of economic turmoil is gold. There are plenty of reasons investors buy gold during recessions. They argue that there is a limited quantity of physical gold in the world, although gold miners add roughly 3,300 tons of gold to the global supply annually. Gold buyers also see the precious metal as a hedge against inflation that could be triggered by central bank stimulus over time. Whatever the reason, the GLD ETF is down just 2.4% year-to-date, insulating investors from the majority of the broad market sell-off. 7. ISHARES TR/EDGE MSCI INTL VALU (NYSE:IVLU) Another way for investors to protect themselves during a recession is to rotate from growth stocks to value stocks. Value stocks typically have high profit levels relative to their share prices and tend to generate strong cash flows, have stable revenues and carry relatively low debt levels. Self-funding, blue-chip companies can be insulated from the type of uncertainty that is created if credit markets start to tighten. Many of these stocks also pay dividends. The IVLU is one good way for U.S. investors to get exposure to international value stocks and a 2.5% yield."
2020-03-26,PreMarket Prep Stock Of The Day: SPDR Gold Trust,"Benzinga's PreMarket Prep airs every morning from 8-9 a.m. ET. During that fast-paced, highly informative hour, traders and investors tune in to get the major news of the day, the catalysts behind those moves and the corresponding price action for the upcoming session. On any given day, the show will cover at least 20 stocks determined by co-hosts Joel Elconin and Dennis Dick along with producer Spencer Israel. For those who don't have the time to tune in live or listen to the podcast, Benzinga will highlight one stock that merits further discussion. This analysis is not a buy or sell recommendation. Not only have stocks been volatile as of late, but so have the futures markets. One of the most popular futures markets is gold. For those not wanting to venture into the futures markets, a similar ETF that mimics the moves in gold is the SPDR Gold Trust (NYSE:GLD). A Gold ETF As described by ETF.com, the GLD is the largest ETF to invest directly in physical gold. Its structure as a grantor trust protects investors: trustees cannot lend the gold bars. Yet taxes on long-term gains can be steep, as GLD is deemed a collectible by the IRS. It is extremely liquid, trading at miniscule spreads. Different Trading Hours Than Futures One disadvantage to trading the ETF instead of the futures market: limited trading hours. While the futures market trades nearly on a 24-hour basis, GLD does not. After-hours trading takes place from 4-8 p.m. EST and premarket trading is from 4-9:30 a.m. EST. Movement in the spot gold and futures market will not be reflected in the share price during those time periods. During those times, there are often huge price fluctuations that can work for or against your position. Gold, Gold Stocks Not Always A Safe Haven The primary reason investors put some of their portfolio in gold is that it is perceived as a safe haven or a hedge against declines in the stock market. On many occasions, this turns out to be true. In the recent market downturn, almost everything was crushed — including the metals markets. The reason is that the meltdown in the global equities markets triggered forced liquidation in all markets, including the commodities and a surge in the U.S. dollar. Technical Take On The Gold Futures At the onset of the massive decline in the equites, gold futures acted a safe haven, As the market began to crater in later February, the April gold futures made a seven-year high on March 9 ($1,704.30) and ended that session at $1,675.70 before the bottom fell out. Over the next five days, it made a new low for the year by $75, falling to $1,450.90 on March 17 and rebounding to the end the session at $1,486.50. As quickly as it fell, gold bounced back over the next six sessions, peaking on Wednesday at $1,699.30 before backing off to end the day at $1,633.50. At this time, you have to respect the major resistance at the psychological $1,700 area. For those investors looking for another leg higher, that is the major hurdle gold has to clear. If not, a breach the matching lows from Wednesday ($1,615.20) and as of Noon EST Thursday ($1,611) could indicate a another retreat. Gold was trading at $1,637 per ounce at the time of publication Thursday, according to goldprice.org. The SPDR Gold Trust was 1.84% higher at $154.08."
