70	0	a	Timna Tanners of Bank of America is expecting 2016 benchmark US hot rolled coil (HRC) to average $455/short ton, marking an increase from current spot prices of around $375 to $390 per ton. Tanners suggested that minimills will prove to be the more attractive investment option. The analyst added that United States Steel Corporation (NYSE: X) and AK Steel Holding Corporation (NYSE: AKS) could only see a near-term boost from trade case and mill price hike headlines. US hot rolled coil (HRC) are currently selling for $375 to $390 per ton on the spot market. According to Timna Tanners of Bank of America, HRC prices are expected to increase to an average of $455/short ton in 2016, marking a more modest rebound than previously thought. Tanners previously projected HRC prices would rise to $475/t in 2016. Her revised focus was attributed to a lower base than previously expected given the recent market implosion. The analyst added that her China steel team is now forecasting a decline of 1.2 percent in global demand growth through 2016, but net exports will remain high at 91 million mt versus 96 million mt expected in 2015. Minimills To Take Share, Nucor A ‘Wildcard' According to Tanners, minimills will increasingly be the more attractive investment option heading into 2016 as the integrateds (such as US Steel and AK Steel) will only see a near-term boost from trad case and mill price hike headlines. However, the price hikes may prove to be insufficient to enable the integrateds to return to profitability. Tanners added that both US Steel and AK Steel face lower annual contract pricing on 25-33 percent of shipments next year. In addition to that, US Steel will likely face liquidity issues in 2017 given a $450 million maturity mid 2017 and another $500 million maturity in early 2018. Tanners also noted that Nucor Corporation (NYSE: NUE) is the wild card heading into 2016 as it is uncertain if it will use the projected $2.2 billion in free cash flow it will generate in 2015 for any accretive activity. Ratings And Price Targets Shares of AK Steel remain Underperform rated with an unchanged $1 price target. Shares of Commercial Metals Company (NYSE: CMC) remain Neutral rated with an unchanged $17 price target. Shares of Nucor remain Buy rated with an unchanged $52 price target. Shares of Steel Dynamics, Inc. (NASDAQ: STLD) remain Buy rated with an unchanged $23 price target. Shares of US Steel remain Underperform rated with a price target lowered to $3 from a previous $7.
71	0	a	Analysts at Credit Suisse upgraded Hewlett Packard Enterprise Co (NYSE: HPE) from Neutral to Outperform. The price target for Hewlett Packard Enterprise has been raised from $19 to $21. Hewlett Packard Enterprise shares closed at $14.19 on Friday. Analysts at Nomura upgraded Nucor Corporation (NYSE: NUE) from Neutral to Buy. The price target for Nucor has been raised from $45 to $47. Nucor shares closed at $39.99 on Friday. Analysts at Piper Jaffray upgraded Coach Inc (NYSE: COH) from Neutral to Overweight. The price target for Coach has been raised from $33 to $37. Coach shares closed at $30.38 on Friday. Keefe Bruyette & Woods upgraded Two Harbors Investment Corp (NYSE: TWO) from Market Perform to Outperform. Two Harbors Investment shares closed at $8.04 on Friday. Analysts at Deutsche Bank upgraded ITC Holdings Corp. (NYSE: ITC) from Hold to Buy. The price target for ITC has been raised from $36 to $43. ITC shares closed at $37.83 on Friday. Wells Fargo upgraded E I Du Pont De Nemours And Co (NYSE: DD) from Market Perform to Outperform. E I Du Pont De Nemours shares closed at $70.44 on Friday. Analysts at Nomura upgraded Steel Dynamics, Inc. (NASDAQ: STLD) from Neutral to Buy. The price target for Steel Dynamics has been raised from $20 to $21. Steel Dynamics shares closed at $17.21 on Friday. BMO Capital upgraded Mattel, Inc. (NASDAQ: MAT) from Market Perform to Outperform. The price target for Mattel has been raised from $25 to $33. Mattel shares closed at $26.25 on Friday. Citigroup upgraded Puma Biotechnology Inc (NYSE: PBYI) from Neutral to Buy. Puma Biotechnology shares closed at $67.87 on Friday. SunTrust Robinson Humphrey upgraded Computer Programs & Systems, Inc. (NASDAQ: CPSI) from Neutral to Buy. The price target for Computer Programs & Systems has been raised from $45 to $68. Computer Programs & Systems shares closed at $45.48 on Friday.
72	1	a	Amazon.com, Inc. (NASDAQ: AMZN) is expected to post its quarterly earnings at $1.58 per share on revenue of $35.98 billion. Alibaba Group Holding Ltd (NYSE: BABA) is estimated to report its quarterly earnings at $5.78 per share on revenue of $33.33 billion. Microsoft Corporation (NASDAQ: MSFT) is projected to post its quarterly earnings at $0.71 per share on revenue of $25.26 billion. Visa Inc (NYSE: V) is expected to post its quarterly earnings at $0.68 per share on revenue of $3.62 billion. JetBlue Airways Corporation (NASDAQ: JBLU) is projected to report its quarterly earnings at $0.51 per share on revenue of $1.57 billion. Bristol-Myers Squibb Co (NYSE: BMY) is expected to report its quarterly earnings at $0.28 per share on revenue of $4.15 billion. Caterpillar Inc. (NYSE: CAT) is estimated to report its quarterly earnings at $0.70 per share on revenue of $11.45 billion. Harley-Davidson Inc (NYSE: HOG) is projected to report its quarterly earnings at $0.19 per share on revenue of $1.03 billion. Time Warner Cable Inc (NYSE: TWC) is expected to report its quarterly earnings at $1.79 per share on revenue of $6.05 billion. Eli Lilly and Co (NYSE: LLY) is estimated to report its quarterly earnings at $0.78 per share on revenue of $5.32 billion. Electronic Arts Inc. (NASDAQ: EA) is projected to post its quarterly earnings at $1.81 per share on revenue of $1.81 billion. Under Armour Inc (NYSE: UA) is expected to report its quarterly earnings at $0.46 per share on revenue of $1.12 billion. Abbott Laboratories (NYSE: ABT) is projected to report its quarterly earnings at $0.61 per share on revenue of $5.23 billion. Altria Group Inc (NYSE: MO) is expected to report its quarterly earnings at $0.68 per share on revenue of $4.75 billion. Western Digital Corp (NASDAQ: WDC) is estimated to post its quarterly earnings at $1.54 per share on revenue of $3.35 billion. Sherwin-Williams Co (NYSE: SHW) is projected to report its quarterly earnings at $1.87 per share on revenue of $2.59 billion. Amgen, Inc. (NASDAQ: AMGN) is expected to post its quarterly earnings at $2.29 per share on revenue of $5.53 billion. Valero Energy Corporation (NYSE: VLO) is estimated to report its quarterly earnings at $1.42 per share on revenue of $16.68 billion. Blackstone Group LP (NYSE: BX) is projected to report its quarterly earnings at $0.46 per share on revenue of $1.19 billion. Hershey Co (NYSE: HSY) is estimated to report its quarterly earnings at $1.05 per share on revenue of $1.98 billion. Eastman Chemical Company (NYSE: EMN) is expected to post its quarterly earnings at $1.55 per share on revenue of $2.41 billion. Johnson Controls Inc (NYSE: JCI) is projected to report its quarterly earnings at $0.82 per share on revenue of $9.29 billion. Raytheon Company (NYSE: RTN) is expected to report its quarterly earnings at $1.81 per share on revenue of $6.30 billion. Baker Hughes Incorporated (NYSE: BHI) is projected to report a quarterly loss at $0.10 per share on revenue of $3.47 billion. PulteGroup, Inc. (NYSE: PHM) is expected to report its quarterly earnings at $0.49 per share on revenue of $1.85 billion. C R Bard Inc (NYSE: BCR) is estimated to post its quarterly earnings at $2.41 per share on revenue of $867.58 million. HCA Holdings Inc (NYSE: HCA) is projected to report its quarterly earnings at $1.39 per share on revenue of $10.16 billion. Stanley Black & Decker, Inc. (NYSE: SWK) is estimated to report its quarterly earnings at $1.77 per share on revenue of $2.94 billion. KLA-Tencor Corp (NASDAQ: KLAC) is projected to post its quarterly earnings at $0.85 per share on revenue of $699.72 million. AutoNation, Inc. (NYSE: AN) is expected to report its quarterly earnings at $1.03 per share on revenue of $5.44 billion. Skyworks Solutions Inc (NASDAQ: SWKS) is projected to post its quarterly earnings at $1.58 per share on revenue of $919.96 million. Nucor Corporation (NYSE: NUE) is estimated to report its quarterly earnings at $0.23 per share on revenue of $3.67 billion. Reinsurance Group of America Inc (NYSE: RGA) is projected to post its quarterly earnings at $2.57 per share on revenue of $2.68 billion. NextEra Energy Inc (NYSE: NEE) is expected to report its quarterly earnings at $1.09 per share on revenue of $4.04 billion. Nasdaq Inc (NASDAQ: NDAQ) is projected to report its quarterly earnings at $0.89 per share on revenue of $530.16 million. McCormick & Company, Incorporated (NYSE: MKC) is estimated to report its quarterly earnings at $1.17 per share on revenue of $1.19 billion. Northrop Grumman Corporation (NYSE: NOC) is expected to report its quarterly earnings at $2.01 per share on revenue of $5.94 billion. Quest Diagnostics Inc (NYSE: DGX) is estimated to report its quarterly earnings at $1.19 per share on revenue of $1.85 billion. Ball Corporation (NYSE: BLL) is projected to report its quarterly earnings at $0.75 per share on revenue of $1.94 billion. Thermo Fisher Scientific Inc. (NYSE: TMO) is expected to report its quarterly earnings at $2.11 per share on revenue of $4.55 billion. Manitowoc Company Inc (NYSE: MTW) is estimated to post its quarterly earnings at $0.21 per share on revenue of $936.95 million. American Electric Power Company Inc (NYSE: AEP) is projected to report its quarterly earnings at $0.50 per share on revenue of $3.88 billion. Mead Johnson Nutrition CO (NYSE: MJN) is estimated to report its quarterly earnings at $0.73 per share on revenue of $965.78 million. Potash Corporation of Saskatchewan (USA) (NYSE: POT) is projected to report its quarterly earnings at $0.31 per share on revenue of $1.45 billion. Check Point Software Technologies Ltd. (NASDAQ: CHKP) is expected to report its quarterly earnings at $1.15 per share on revenue of $457.08 million. Celgene Corporation (NASDAQ: CELG) is estimated to report its quarterly earnings at $1.22 per share on revenue of $2.54 billion.
73	0	a	KeyBanc Capital Markets’ Philip Gibbs downgraded the rating for Nucor Corporation (NYSE: NUE) from Overweight to Sector Weight, while removing the price target. He expressed concern regarding the company's lackluster 1Q outlook, higher scrap costs, weaker plate/bar pricing, and higher corporate SG&A. Nucor projected FIFO profitability in 1Q to be somewhat similar q/q, implying 1Q FIFO EBITDA guidance of ~$251M and $237.4M on a LIFO basis, analyst Philip Gibbs said. He added, “If taken literally to mean flattish, this is ~40% below the Street's LIFO of $400M and 34% below our prior $362M.” The 1Q EBITDA estimate has been reduced from $362M to $325M to reflect higher scrap input costs. Although Nucor’s guidance has historically been conservative, this time it appears significantly short of expectations, Gibbs commented. The LIFO EBITDA estimate for FY16 has been reduced from $1.9B to $1.6B, versus the Street's $1.9B. The reduction reflects a more lackluster 1Q baseline and higher scrap cost assumptions. The LIFO EPS estimates for 1Q and 2016 have been reduced from $0.27 to $0.20 and from $1.89 to $1.25, respectively. “NUE noted in its 10-K that despite macro headwinds, it sees 2016 to be on par with 2015 from a sales and profit perspective (ex-LIFO), implying LIFO EBITDA around $1.3B (>30% below the Street). We see this as conservative, likely embedding weaker Steel volumes vs. our +5% YOY view and a mark-to-market of scrap inputs (and perhaps some potential modest inflation),” Gibbs wrote. The analyst believes that solid FCFE, dividend yield support, and long-term opportunities for market share gains would offer downside protection to Nucor’s shares.
74	1	a	In a new report, JPMorgan analyst Michael Gambardella takes a look at the shrinking U.S. price premium on steel versus China. According to the report, the hot-rolled coil (HRC) spread has dipped to only $54/ton, its lowest level in three years. “The main drivers of the narrowing are higher Chinese steel prices, which reflect a pickup in demand and lower supply with low steel output and inventors levels,” Gambardella explains. Related Link: IEA: The Next Oil Price Shock Could Be To The Upside The U.S./China HRC spread was as high as $233/ton as recently as 2014. Chinese steel prices have spiked 33 percent in the past week from $300/mt to $400/mt. A pickup in Chinese steel demand and improving sentiment are the primary reasons for the spike. In the U.S., JPMorgan expects that steel prices will continue to climb throughout 2016 due to domestic supply cuts and reductions in imports. Gambardella notes that, since China accounts for about half of global steel production, rising Chinese prices are certainly a boost for U.S. producers. However, he adds that high Chinese prices are not a critical part of the bull thesis for U.S. producers. JPMorgan names United States Steel Corporation (NYSE: X), AK Steel Holding Corporation (NYSE: AKS), Steel Dynamics, Inc. (NASDAQ: STLD) and Nucor Corporation (NYSE: NUE) as its top steel stock picks. Disclosure: the author holds no position in the stocks mentioned.
75	1	a	On CNBC's Mad Money, Jim Cramer spoke about United States Steel Corporation (NYSE: X). He believes that investors should not chase the stock, because it already had a big move higher since January. He likes Nucor Corporation (NYSE: NUE) as a long term play. Cramer would rather buy Occidental Petroleum Corporation (NYSE: OXY) than Murphy Oil Corporation (NYSE: MUR).
76	1	a	
77	0	a	Below is a tool used by the Benzinga News Desk each trading day -- it's a look at everything happening in the market, in five minutes. Apply for daily AM access by clicking here or email minutes@benzinga.com. Macro Focus The United Kingdom will cease to be part of the European Union as the leave campaign emerged victorious in the Brexit vote. U.S. stock futures traded lower in early pre-market trade. Futures for the Dow Jones Industrial Average tumbled 535 points to 17,459.00, while the Standard & Poor’s 500 index futures fell 79.25 points to 2,038.00. Futures for the Nasdaq 100 index dropped 167.25 points to 4,315.50. Oil prices traded lower as Brent crude futures dropped 4.32 percent to trade at $48.71 per barrel, while US WTI crude futures also fell 4.31 percent to trade at $47.97 a barrel. BZ News Desk Focus 51.9 percent of voters, or 17.41 million people, in the United Kingdom said they no longer wish their country to remain a member of the EU. Prime Minister David Cameron campaigned for the stay vote and announced he will step down from office immediately following the vote. Former London mayor Boris Johnson was a big supporter of the leave campaign and his name is being thrown around as a potential successor to Cameron. UK-based banks were among the largest decliners, followed by other European banks, followed by U.S.-based banks. For the most part, U.S.-based banks were trading lower by a single-digit percentage. Granted, this is still a notable selloff but compared to its European counterparts, investors are less concerned over how a Brexit will impact business. Sell-Side's Most Noteworthy Calls Nomura downgraded T-Mobile (NASDAQ: TMUS) to Neutral. Buckingham downgraded AT&T (NYSE: T) to Neutral. Guggenheim upgraded Buffalo Wild Wings (NASDAQ: BWLD) to Buy. Argus upgraded Nucor (NYSE: NUE) to Buy. Cowen initiated coverage on Salesforce (NYSE: CRM) at Outperform. Cowen started coverage on Oracle (NYSE: ORCL) at Outperform. Deal Talk Emerge Energy (NYSE: EMES) will be selling its fuels business to Sunoco (NYSE: SUN) for $178.5 million. DA Davidson's Sonny Randhawa believes this deal doesn't make sense for Emerge Energy, telling Benzinga, Strategically they would want to hold onto the fuel division, as it is the only cash-flow positive part of their business. In The News Corey Lewandowski, the campaign manager for Donald Trump who was fired earlier this week, is joining CNN as a political commentator. He will be exclusive to CNN, and won't be allowed to appear on other networks. Shortly after Thursday's market close, the Federal Reserve said all 33 big banks cleared the Stress Test bar for capital requirements. Thirty-three banks collectively had loan losses of $385 billion under a severe economic scenario. Led Zeppelin was found not guilty on Thursday of stealing the distinctive arpeggio that opens Stairway to Heaven from Spirit's 1967 instrumental Taurus. Zeppelin has been accused for decades of ripping off musical cues from the rock band Spirit. Family members of Spirit's frontman Randy Wolfe (also known as Randy California) filed a suit against Zeppelin and demanded monetary damages and a writing credit for Wolfe, who is now deceased. Blogosphere It's a mess out there. What should investors be thinking right now? Trending SPY UVXY NUGT DUST JNUG BAC VXX XIV GDX FB DB JBLU DIA TWTR IWM WATT [StockTwits] The Philadelphia 76ers made LSU forward Ben Simmons the first-overall choice in the 2016 #NBADraft. Brandon Ingram was taken by the Lakers with the second overall pick.
78	0	a	United States Steel Corporation (NYSE: X) reported its second-quarter results after Tuesday's market close, which proved to be better than expected. United States Steel wasn't alone in reporting a better-than-expected earnings report, and many of its peers also surprised to the upside. Benzinga reached out to Axiom's Gordon Johnson to discuss what is going on in the steel sector. Gordon Johnson On Steel According to Johnson, steel investors shouldn't hold on to an optimistic view moving forward. The analyst stated that the second quarter of a calendar year typically marks peak optimism in the steel space. Related Link: Credit Suisse Sees 26% Upside In U.S. Steel Meanwhile, auto demand (a key sector client of most steel clients) is weakening, imports are on the rise, oil prices are moving lower and there will be an impact from the Brexit vote — no matter how small. Johnson added that the market is ignoring all of these industry headwinds and it won't last forever. The analyst also suggested that the dividends offered by steel companies are not safe for the foreseeable future. Many steel companies are highly leveraged and operate with high fixed costs associated with plant maintenance. Finally, Johnson doesn't see any new regulation that could support steel prices. He stated that imported steel into the United States is now seen as on par with U.S. produced steel to the point where it is hard for steel mills not to buy imports. The US mills have went too far, and now there will be a flood of imports in 2H16 pushing steel prices lower yet again, the analyst concluded. Steel is a commodity, and the US is not the price setter. It is the price taker. Full ratings data available on Benzinga Pro. Do you have ideas for articles/interviews you'd like to see more of on Benzinga? Please email feedback@benzinga.com with your best article ideas. One person will be randomly selected to win a $20 Amazon gift card!
79	0	a	Citi’s Alexander Hacking noted Nucor Corporation (NYSE: NUE) has “consistently generated industry leading ROIC over the business cycle while growing production capacity and adding more value added product offerings.” Hacking initiated coverage of the company with a Neutral rating and price target of $55. The Positives Due to its consistent above average ROIC, the company has traded at a premium to the rest of the industry. “NUE is the North American market leader in nearly every long steel product and many fabricated products, and also the third largest producer of sheet steel,” the analyst mentioned. Hacking also pointed out that Nucor is the only steel producer in North America with an investment grade rating of (A-), as well as sufficient cash and liquidity to continue to invest in improving its earnings power, which is the company’s top capital allocation priority. Related Link: Steel Dynamics Has 33% Upside, According To Citi ROIC However, since ROIC, the company’s ROIC gas averaged only 5.3 percent, driven by declining operating margins and meaningful investments in the raw material segment that are yet to pay off. “We expect some improvement in the Raw Materials segment but it will likely still under earing its cost of capital over the next several years,” Hacking stated. Dividend In addition, Nucor has a solid history of growing dividends, which has supported the shares. However, with payout ratios of more than 80 percent, the analyst believes there is little room for any significant increases in the medium term. Full ratings data available on Benzinga Pro. Do you have ideas for articles/interviews you'd like to see more of on Benzinga? Please email feedback@benzinga.com with your best article ideas. One person will be randomly selected to win a $20 Amazon gift card!
80	0	a	It’s critical to know whether a stock you plan on buying has an ex-dividend status, because in case it does, the dividend would be paid out to the seller. The person who owns the stock on the ex-dividend date will be awarded the payment, which means that you’ll have to wait for the next dividend cycle to receive your first dividend payout from the company. On the other hand, share prices typically decline just after the ex-dividend date is declared, and usually by an amount equal to the expected dividend. So, this may give you the opportunity to identify a good entry point. If you’re planning on selling shares on or after the ex-dividend date, you'll receive the dividend payout from the company. Here is the list of stocks going ex-dividend on Wednesday. Dentsply Sirona Inc (NASDAQ: XRAY) - $0.0775 dividend, 0.5176 percent yield Dow Chemical Co (NYSE: DOW) - $0.4600 dividend, 3.4137 percent yield U.S. Bancorp (NYSE: USB) - $0.2800 dividend, 2.6291 percent yield Edison International (NYSE: EIX) - $0.4800 dividend, 2.6069 percent yield KapStone Paper and Packaging Corp. (NYSE: KS) - $0.1000 dividend, 2.5478 percent yield Fifth Third Bancorp (NASDAQ: FITB) - $0.1300 dividend, 2.5206 percent yield Deere & Company (NYSE: DE) - $0.6000 dividend, 2.9286 percent yield Steel Dynamics, Inc. (NASDAQ: STLD) - $0.1400 dividend, 2.3840 percent yield Nucor Corporation (NYSE: NUE) - $0.3750 dividend, 3.2880 percent yield Host Hotels and Resorts Inc (NYSE: HST) - $0.2000 dividend, 4.9444 percent yield
81	0	a	Companies Reporting Before The Bell Verizon Communications Inc. (NYSE: VZ) is estimated to report its quarterly earnings at $0.99 per share on revenue of $31.19 billion. PPG Industries, Inc. (NYSE: PPG) is expected to report its quarterly earnings at $1.71 per share on revenue of $3.83 billion. Walgreens Boots Alliance Inc (NASDAQ: WBA) is projected to report its quarterly earnings at $0.99 per share on revenue of $29.07 billion. American Airlines Group Inc (NASDAQ: AAL) is estimated to report its quarterly earnings at $1.57 per share on revenue of $10.50 billion. Alaska Air Group, Inc. (NYSE: ALK) is projected to report its quarterly earnings at $2.07 per share on revenue of $1.56 billion. Union Pacific Corporation (NYSE: UNP) is estimated to report its quarterly earnings at $1.39 per share on revenue of $5.18 billion. Quest Diagnostics Inc (NYSE: DGX) is expected to report its quarterly earnings at $1.35 per share on revenue of $1.89 billion. Bank of New York Mellon Corp (NYSE: BK) is estimated to report its quarterly earnings at $0.81 per share on revenue of $3.86 billion. Danaher Corporation (NYSE: DHR) is projected to report its quarterly earnings at $0.82 per share on revenue of $4.14 billion. Fifth Third Bancorp (NASDAQ: FITB) is estimated to report its quarterly earnings at $0.40 per share on revenue of $1.60 billion. Textron Inc. (NYSE: TXT) is projected to report its quarterly earnings at $0.67 per share on revenue of $3.41 billion. Alliance Data Systems Corporation (NYSE: ADS) is expected to report its quarterly earnings at $4.44 per share on revenue of $1.78 billion. WABCO Holdings Inc. (NYSE: WBC) is projected to report its quarterly earnings at $1.48 per share on revenue of $701.90 million. Travelers Companies Inc (NYSE: TRV) is expected to report its quarterly earnings at $2.31 per share on revenue of $6.36 billion. Group 1 Automotive, Inc. (NYSE: GPI) is estimated to report its quarterly earnings at $2.09 per share on revenue of $2.89 billion. Sonoco Products Co (NYSE: SON) is expected to report its quarterly earnings at $0.68 per share on revenue of $1.24 billion. Nucor Corporation (NYSE: NUE) is projected to report its quarterly earnings at $0.96 per share on revenue of $4.51 billion. Reliance Steel & Aluminum Co (NYSE: RS) is estimated to report its quarterly earnings at $1.32 per share on revenue of $2.22 billion. Illinois Tool Works Inc. (NYSE: ITW) is projected to report its quarterly earnings at $1.49 per share on revenue of $3.50 billion. Companies Reporting After The Bell Advanced Micro Devices, Inc. (NASDAQ: AMD) is estimated to post its quarterly earnings at $0.00 per share on revenue of $1.21 billion. Microsoft Corporation (NASDAQ: MSFT) is projected to post its quarterly earnings at $0.68 per share on revenue of $21.71 billion. Schlumberger Limited. (NYSE: SLB) is expected to post its quarterly earnings at $0.22 per share on revenue of $7.10 billion. Brown & Brown, Inc. (NYSE: BRO) is estimated to post its quarterly earnings at $0.49 per share on revenue of $455.56 million. Paypal Holdings Inc (NASDAQ: PYPL) is projected to post its quarterly earnings at $0.35 per share on revenue of $2.65 billion. E*TRADE Financial Corp (NASDAQ: ETFC) is projected to post its quarterly earnings at $0.40 per share on revenue of $471.27 million. KLA-Tencor Corp (NASDAQ: KLAC) is estimated to post its quarterly earnings at $1.03 per share on revenue of $733.83 million. Celestica Inc (NYSE: CLS) is expected to post its quarterly earnings at $0.30 per share on revenue of $1.52 billion. Apollo Education Group Inc (NASDAQ: APOL) is projected to post a quarterly loss at $0.05 per share on revenue of $471.57 million.
82	1	a	Argus said in a note on Friday that it expects Nucor Corporation (NYSE: NUE) to benefit from the Trump administration's plans to boost infrastructure spending as well as further actions to limit the dumping of imported steel. Election Result, Housing Market: Twin Catalysts Analyst David Coleman noted that the shares of Nucor, which declined in late October in reaction to its disappointing third quarter results, have rallied along with other steel stocks since the November 8 election. Additionally, the analyst sees the company benefiting from the strength in the U.S. housing market. Argus believes the company can counter the potential fourth-quarter weakness stemming from lower margins in the steel mills segment by the strength in the U.S. housing market, which accounts for 65 percent of the company's revenues. The company also expects a loss in its raw materials segment due to lower transfer prices at direct-reduced iron facilities, the firm noted. Accordingly, the company predicted a sequential decline in fourth-quarter earnings. Argus estimates earnings of $2.39 per share for 2016 and $2.99 per share for 2017. Maintaining Rating, Upping Price Target Argus maintains its Buy rating on the shares of the company, while it upped its price target to $65 from $58. The firm continues to view the company as a best-in-class steel manufacturer. At last check, Nucor was down 0.59 percent at $59.10.
83	1	a	Benzinga's newsdesk monitors options activity to notice unusual patterns. These large volume (and often out of the money) trades were initially published intraday in Benzinga Professional . These trades were placed during Tuesday's regular session. Nucor Corporation (NYSE: NUE) Dec 30th 60.0 Calls: 2300 @ ASK $2.00: 2315 traded vs 86 OI: Earnings 1/26 Before Open (est) $61.96 Ref LendingClub Corp (NYSE: LC) Jan 5.5 Calls Sweep: 918 @ ASK $0.35: 1051 traded vs 8158 OI: Earnings 2/13 Before Open (est) $5.52 Ref HCA Holdings Inc (NYSE: HCA) Feb 80.0 Calls Sweep: 819 @ ASK $1.15: 847 traded vs 69 OI: Earnings 1/26 Before Open (est) $74.44 Ref Gap Inc (NYSE: GPS) Dec 30th 23.5 Calls Sweep: 973 @ ASK $0.16: 1215 traded vs 122 OI: Earnings 2/23 After Close $22.98 Ref Twitter Inc (NYSE: TWTR) Jan 22.0 Calls: 4000 @ ASK $0.06: 4020 traded vs 41k OI: Earnings 2/8 Before Open (est) $16.74 Ref Chemours Co (NYSE: CC) Feb 15.0 Calls Sweep: 500 @ ASK $8.296: 500 traded vs 0 OI: Earnings 2/21 After Close (est) $22.74 Ref Fitbit Inc (NYSE: FIT) Aug17 9.0 Calls Sweep: 500 @ ASK $1.25: 521 traded vs 1269 OI: Earnings 2/22 After Close (est) $7.79 Ref
84	1	a	Companies Reporting Before The Bell Coach Inc (NYSE:COH) is projected to report its quarterly earnings at $0.75 per share on revenue of $1.32 billion. Eli Lilly and Co (NYSE:LLY) is expected to report its quarterly earnings at $0.97 per share on revenue of $5.54 billion. Mastercard Inc (NYSE:MA) is projected to report its quarterly earnings at $0.86 per share on revenue of $2.79 billion. Danaher Corporation (NYSE:DHR) is estimated to report its quarterly earnings at $1.03 per share on revenue of $4.54 billion. AmerisourceBergen Corp. (NYSE:ABC) is expected to report its quarterly earnings at $1.23 per share on revenue of $38.97 billion. United Parcel Service, Inc. (NYSE:UPS) is estimated to report its quarterly earnings at $1.69 per share on revenue of $17.01 billion. Sprint Corp (NYSE:S) is projected to report its quarterly earnings at $0.78 per share on revenue of $4.28 billion. HCA Holdings Inc (NYSE:HCA) is expected to report its quarterly earnings at $1.79 per share on revenue of $10.68 billion. Pfizer Inc. (NYSE:PFE) is estimated to report its quarterly earnings at $0.50 per share on revenue of $13.66 billion. Nasdaq Inc (NASDAQ:NDAQ) is projected to report its quarterly earnings at $0.95 per share on revenue of $601.03 million. Nucor Corporation (NYSE:NUE) is expected to report its quarterly earnings at $0.37 per share on revenue of $3.78 billion. Exxon Mobil Corporation (NYSE:XOM) is projected to report its quarterly earnings at $0.70 per share on revenue of $64.68 billion. Aetna Inc (NYSE:AET) is estimated to report its quarterly earnings at $1.44 per share on revenue of $15.84 billion. Valero Energy Corporation (NYSE:VLO) is projected to report its quarterly earnings at $0.76 per share on revenue of $17.57 billion. Harley-Davidson Inc (NYSE:HOG) is estimated to report its quarterly earnings at $0.31 per share on revenue of $973.41 million. Thermo Fisher Scientific Inc. (NYSE:TMO) is expected to report its quarterly earnings at $2.39 per share on revenue of $5.00 billion. Under Armour Inc (NYSE:UA) is estimated to report its quarterly earnings at $0.25 per share on revenue of $1.41 billion. Pentair plc. (NYSE:PNR) is expected to report its quarterly earnings at $0.73 per share on revenue of $1.21 billion. PACCAR Inc (NASDAQ:PCAR) is projected to report its quarterly earnings at $0.87 per share on revenue of $3.87 billion. Zimmer Biomet Holdings Inc (NYSE:ZBH) is estimated to report its quarterly earnings at $2.11 per share on revenue of $1.97 billion. Stifel Financial Corp (NYSE:SF) is projected to report its quarterly earnings at $0.65 per share on revenue of $639.61 million. ManpowerGroup Inc. (NYSE:MAN) is estimated to report its quarterly earnings at $1.71 per share on revenue of $4.99 billion. Xerox Corp (NYSE:XRX) is expected to report its quarterly earnings at $0.25 per share on revenue of $2.78 billion. Companies Reporting After The Bell Apple Inc. (NASDAQ:AAPL) is projected to post its quarterly earnings at $3.22 per share on revenue of $77.37 billion. Electronic Arts Inc. (NASDAQ:EA) is expected to post its quarterly earnings at $2.29 per share on revenue of $2.05 billion. Advanced Micro Devices, Inc. (NASDAQ:AMD) is estimated to post a quarterly loss at $0.02 per share on revenue of $1.07 billion. United States Steel Corporation (NYSE:X) is expected to post its quarterly earnings at $0.03 per share on revenue of $2.66 billion. Anadarko Petroleum Corporation (NYSE:APC) is estimated to post a quarterly loss at $0.47 per share on revenue of $2.32 billion. Chubb Ltd (NYSE:CB) is projected to post its quarterly earnings at $2.41 per share on revenue of $6.65 billion. AFLAC Incorporated (NYSE:AFL) is estimated to post its quarterly earnings at $1.64 per share on revenue of $5.65 billion. W. R. Berkley Corp (NYSE:WRB) is projected to post its quarterly earnings at $0.81 per share on revenue of $1.89 billion. Allegiant Travel Company (NASDAQ:ALGT) is expected to post its quarterly earnings at $2.40 per share on revenue of $333.25 million. Illumina, Inc. (NASDAQ:ILMN) is estimated to post its quarterly earnings at $0.81 per share on revenue of $612.50 million. C.H. Robinson Worldwide, Inc. (NASDAQ:CHRW) is expected to post its quarterly earnings at $0.84 per share on revenue of $3.33 billion. Manhattan Associates, Inc. (NASDAQ:MANH) is projected to post its quarterly earnings at $0.43 per share on revenue of $150.40 million. Boot Barn Holdings Inc (NYSE:BOOT) is expected to post its quarterly earnings at $0.39 per share on revenue of $201.98 million. Wabash National Corporation (NYSE:WNC) is estimated to post its quarterly earnings at $0.38 per share on revenue of $445.44 million.
